Format Version,1.23,Take Name,pinkhead_circum_005,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-09 11.14.46.665 AM,Total Frames in Take,476,Total Exported Frames,476,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
34,0.566667,-0.321216,-0.022683,-0.868210,-0.377514,0.041095,0.164330,0.206408,0.000166,0.000260,0.218335,0.338521,0.976635,-0.015713,0.264688,0.310704,0.965484,0.041091,0.164330,0.206409,0.000000,-0.031164,0.200416,0.335523,0.951627,0.029820,0.234976,0.336172,0.919863,0.022869,0.196140,0.352206,0.926771,,,,0.000299,0.218256,0.338553,-0.015708,0.264629,0.310579,,,,-0.031319,0.200515,0.335581,0.029825,0.235273,0.336293,0.022975,0.195881,0.352120
35,0.583333,-0.320358,-0.024869,-0.865793,-0.383609,0.039135,0.163534,0.206463,0.000343,-0.000909,0.219099,0.338171,0.897131,-0.016415,0.265388,0.309984,0.876284,0.039131,0.163534,0.206464,0.000000,-0.032532,0.201501,0.335369,0.770903,0.028827,0.235394,0.335640,0.880088,0.021475,0.196774,0.352012,0.870101,,,,-0.000785,0.218710,0.338121,-0.016646,0.264966,0.309867,,,,-0.032684,0.202401,0.335288,0.028728,0.235721,0.335977,0.021826,0.196402,0.351918
36,0.600000,-0.314585,-0.024276,-0.870400,-0.377956,0.040580,0.164284,0.206480,0.000146,-0.001921,0.219245,0.337670,0.979650,-0.017666,0.265339,0.309299,0.962530,0.040576,0.164284,0.206481,0.000000,-0.033269,0.201231,0.334447,0.951512,0.027628,0.235933,0.335536,0.919762,0.020573,0.197210,0.351796,0.928530,,,,-0.001876,0.219179,0.337686,-0.017665,0.265248,0.309180,,,,-0.033407,0.201350,0.334513,0.027629,0.236220,0.335680,0.020665,0.196961,0.351690
37,0.616667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002928,0.219647,0.337351,-0.018647,0.265642,0.308609,,,,-0.034755,0.203221,0.334358,0.026569,0.236702,0.335386,0.019596,0.197521,0.351541
38,0.633333,-0.313100,-0.027648,-0.868073,-0.384256,0.037656,0.163584,0.206568,0.000331,-0.004109,0.220438,0.337187,0.979650,-0.019402,0.266379,0.308324,0.962530,0.037652,0.163584,0.206569,0.000000,-0.035649,0.202721,0.334197,0.951512,0.025611,0.236789,0.334837,0.919762,0.018168,0.198325,0.351532,0.928530,,,,-0.003985,0.220049,0.337133,-0.019640,0.265956,0.308211,,,,-0.035782,0.203629,0.334108,0.025506,0.237082,0.335183,0.018514,0.197981,0.351439
39,0.650000,0.308855,0.026473,0.871962,0.378933,0.038578,0.164437,0.206598,0.000147,-0.005208,0.220485,0.336902,0.897126,-0.020738,0.266312,0.307985,0.875578,0.038574,0.164437,0.206598,0.000000,-0.036505,0.202407,0.333543,0.769514,0.024341,0.237189,0.334899,0.883554,0.017177,0.198600,0.351429,0.875888,,,,-0.005177,0.220441,0.336925,-0.020751,0.266227,0.307859,,,,-0.036632,0.202542,0.333594,0.024327,0.237447,0.335043,0.017301,0.198335,0.351338
40,0.666667,0.309123,0.028014,0.869412,0.384424,0.036203,0.163714,0.206660,0.000315,-0.006604,0.221002,0.336750,0.985434,-0.021734,0.266817,0.307603,0.961620,0.036199,0.163714,0.206661,0.000000,-0.038099,0.203236,0.333591,0.951754,0.023114,0.237380,0.334561,0.925984,0.015592,0.198969,0.351344,0.923554,,,,-0.006466,0.220655,0.336679,-0.021974,0.266395,0.307487,,,,-0.038255,0.204081,0.333509,0.023018,0.237691,0.334912,0.015940,0.198607,0.351259
41,0.683333,0.304731,0.026378,0.873398,0.378972,0.037047,0.164433,0.206684,0.000148,-0.007865,0.220807,0.336463,0.904796,-0.023213,0.266532,0.307287,0.875350,0.037044,0.164433,0.206684,0.000000,-0.039112,0.202682,0.332902,0.784385,0.021680,0.237540,0.334652,0.880333,0.014427,0.198991,0.351236,0.872510,,,,-0.007828,0.220717,0.336466,-0.023225,0.266465,0.307161,,,,-0.039241,0.202814,0.332965,0.021680,0.237820,0.334794,0.014530,0.198737,0.351155
42,0.700000,0.305032,0.027209,0.871082,0.383968,0.034703,0.163749,0.206688,0.000336,-0.009342,0.221137,0.336320,0.907766,-0.024300,0.266885,0.306979,0.874275,0.034699,0.163749,0.206689,0.000000,-0.040777,0.203309,0.332910,0.774271,0.020365,0.237566,0.334368,0.880173,0.012765,0.199164,0.351138,0.869139,,,,-0.009224,0.220792,0.336260,-0.024549,0.266470,0.306841,,,,-0.040866,0.204205,0.332835,0.020242,0.237855,0.334731,0.013105,0.198778,0.351044
43,0.716667,0.302426,0.026626,0.872124,0.383705,0.034017,0.163622,0.206739,0.000328,-0.010814,0.221063,0.336078,0.903618,-0.025655,0.266772,0.306617,0.875766,0.034013,0.163622,0.206739,0.000000,-0.042211,0.203200,0.332505,0.785091,0.018885,0.237521,0.334280,0.875332,0.011232,0.199124,0.351036,0.871003,,,,-0.010694,0.220703,0.336007,-0.025881,0.266346,0.306496,,,,-0.042342,0.204046,0.332435,0.018782,0.237863,0.334628,0.011568,0.198743,0.350949
44,0.733333,0.300765,0.023880,0.873174,0.382802,0.033255,0.164180,0.206504,0.000384,-0.012346,0.221052,0.335825,0.868746,-0.027059,0.266871,0.306471,0.925165,0.033251,0.164180,0.206505,0.000000,-0.043707,0.203179,0.332004,0.820301,0.017350,0.237541,0.334261,0.866495,0.009634,0.199070,0.350816,0.864647,,,,-0.012241,0.220541,0.335765,-0.027189,0.266641,0.306329,,,,-0.043831,0.203886,0.331973,0.017152,0.237989,0.334474,0.009981,0.198655,0.350836
45,0.750000,0.298397,0.022791,0.874386,0.381953,0.032471,0.164146,0.206456,0.000374,-0.013967,0.220847,0.335555,0.870595,-0.028600,0.266658,0.306147,0.923713,0.032467,0.164146,0.206457,0.000000,-0.045273,0.202918,0.331544,0.822428,0.015707,0.237393,0.334170,0.863134,0.007969,0.198896,0.350655,0.865725,,,,-0.013854,0.220347,0.335485,-0.028721,0.266417,0.306004,,,,-0.045410,0.203615,0.331525,0.015514,0.237854,0.334394,0.008309,0.198480,0.350663
46,0.766667,0.294341,0.023463,0.876196,0.380911,0.031940,0.163585,0.206695,0.000385,-0.015694,0.220567,0.335232,0.870595,-0.030275,0.266217,0.305550,0.923713,0.031936,0.163585,0.206695,0.000000,-0.046900,0.202505,0.331048,0.822428,0.013927,0.237221,0.334013,0.863134,0.006210,0.198754,0.350578,0.865725,,,,-0.015579,0.220136,0.335173,-0.030431,0.265765,0.305437,,,,-0.047036,0.203389,0.330998,0.013782,0.237713,0.334311,0.006526,0.198297,0.350501
47,0.783333,0.292588,0.020392,0.877041,0.380494,0.030898,0.163995,0.206437,0.000381,-0.017473,0.220438,0.334938,0.887416,-0.031864,0.266221,0.305368,0.877060,0.030894,0.163996,0.206438,0.000000,-0.048660,0.202406,0.330491,0.776092,0.012160,0.237086,0.333965,0.851777,0.004332,0.198550,0.350317,0.859725,,,,-0.017364,0.219924,0.334862,-0.031995,0.265990,0.305212,,,,-0.048788,0.203109,0.330480,0.011978,0.237559,0.334196,0.004664,0.198120,0.350329
48,0.800000,0.288466,0.021087,0.878778,0.379593,0.030249,0.163426,0.206673,0.000386,-0.019304,0.220180,0.334585,0.867353,-0.033625,0.265802,0.304734,0.922859,0.030245,0.163426,0.206674,0.000000,-0.050394,0.202023,0.329968,0.821334,0.010277,0.236928,0.333777,0.860869,0.002458,0.198427,0.350214,0.864226,,,,-0.019179,0.219761,0.334538,-0.033779,0.265356,0.304618,,,,-0.050523,0.202892,0.329911,0.010116,0.237419,0.334059,0.002773,0.197961,0.350150
49,0.816667,0.284896,0.018908,0.880629,0.378113,0.029713,0.163614,0.206618,0.000399,-0.021145,0.219960,0.334197,0.893002,-0.035332,0.265602,0.304312,0.874112,0.029709,0.163614,0.206619,0.000000,-0.052139,0.201722,0.329265,0.760103,0.008394,0.236795,0.333688,0.872147,0.000540,0.198237,0.349976,0.862672,,,,-0.021012,0.219553,0.334205,-0.035511,0.265140,0.304224,,,,-0.052283,0.202661,0.329129,0.008249,0.237230,0.333915,0.000865,0.197795,0.349957
50,0.833333,0.282308,0.018139,0.881566,0.377908,0.028625,0.163374,0.206609,0.000395,-0.022996,0.219741,0.333872,0.905001,-0.037046,0.265359,0.303887,0.865116,0.028622,0.163375,0.206609,0.000000,-0.053948,0.201478,0.328773,0.753276,0.006533,0.236597,0.333523,0.868317,-0.001385,0.198041,0.349783,0.856503,,,,-0.022858,0.219387,0.333863,-0.037222,0.264857,0.303795,,,,-0.054091,0.202447,0.328649,0.006373,0.237027,0.333782,-0.001054,0.197574,0.349740
51,0.850000,0.280982,0.015303,0.881873,0.378306,0.027196,0.163565,0.206303,0.000405,-0.024906,0.219555,0.333537,0.861621,-0.038724,0.265314,0.303659,0.913003,0.027192,0.163565,0.206303,0.000000,-0.055871,0.201374,0.328224,0.799608,0.004658,0.236352,0.333389,0.867271,-0.003413,0.197751,0.349466,0.858683,,,,-0.024792,0.219016,0.333479,-0.038883,0.265042,0.303511,,,,-0.056013,0.202161,0.328159,0.004459,0.236788,0.333618,-0.003026,0.197341,0.349506
52,0.866667,0.274415,0.015202,0.886885,0.371350,0.028022,0.163736,0.206614,0.000220,-0.026790,0.218952,0.333045,0.972799,-0.040920,0.264463,0.302935,0.955616,0.028018,0.163736,0.206614,0.000000,-0.057377,0.200269,0.327307,0.945015,0.002497,0.236226,0.333304,0.883720,-0.005176,0.197509,0.349297,0.903516,,,,-0.026749,0.218853,0.333067,-0.040848,0.264330,0.302841,,,,-0.057534,0.200411,0.327364,0.002438,0.236681,0.333381,-0.005072,0.197143,0.349234
53,0.883333,0.271241,0.014234,0.888296,0.370347,0.027007,0.163677,0.206526,0.000232,-0.028832,0.218766,0.332562,0.972799,-0.042857,0.264242,0.302349,0.955616,0.027003,0.163677,0.206526,0.000000,-0.059334,0.200010,0.326607,0.945015,0.000411,0.236110,0.333028,0.883720,-0.007284,0.197376,0.348968,0.903516,,,,-0.028789,0.218672,0.332579,-0.042773,0.264152,0.302246,,,,-0.059514,0.200092,0.326681,0.000372,0.236585,0.333097,-0.007193,0.197003,0.348911
54,0.900000,0.268404,0.011688,0.889473,0.369675,0.025932,0.164058,0.206226,0.000300,-0.030899,0.218749,0.331992,0.973726,-0.044731,0.264300,0.301802,0.959684,0.025928,0.164058,0.206226,0.000000,-0.061340,0.199986,0.325755,0.947128,-0.001673,0.236114,0.332727,0.879596,-0.009458,0.197329,0.348500,0.902970,,,,-0.030858,0.218604,0.332003,-0.044616,0.264436,0.301658,,,,-0.061529,0.199923,0.325856,-0.001758,0.236522,0.332733,-0.009339,0.196993,0.348525
55,0.916667,0.269590,0.014325,0.885351,0.378509,0.021855,0.162339,0.205886,0.000429,-0.033245,0.219091,0.331508,0.962230,-0.046470,0.264614,0.301007,0.942601,0.021851,0.162339,0.205886,0.000000,-0.064045,0.200808,0.325617,0.943920,-0.003719,0.235950,0.331918,0.895874,-0.012078,0.197443,0.348074,0.910734,,,,-0.033011,0.218505,0.331339,-0.046565,0.264289,0.300812,,,,-0.064540,0.201690,0.325610,-0.003910,0.236538,0.332292,-0.011574,0.196960,0.348072
56,0.933333,0.259041,0.011952,0.892684,0.368605,0.024210,0.163306,0.206264,0.000229,-0.035147,0.218571,0.330604,0.836770,-0.048636,0.263853,0.299860,0.902260,0.024206,0.163306,0.206264,0.000000,-0.065383,0.199624,0.323943,0.747011,-0.006020,0.236078,0.331752,0.819500,-0.013912,0.197363,0.347643,0.825465,,,,-0.035090,0.218515,0.330631,-0.048545,0.263749,0.299757,,,,-0.065578,0.199705,0.324007,-0.006086,0.236535,0.331827,-0.013799,0.196986,0.347580
57,0.950000,0.254806,0.010913,0.894035,0.368314,0.023355,0.163162,0.206153,0.000239,-0.037181,0.218498,0.329892,0.976730,-0.050441,0.263731,0.298979,0.957179,0.023351,0.163163,0.206153,0.000000,-0.067335,0.199511,0.322980,0.944471,-0.008084,0.236037,0.331284,0.879984,-0.016077,0.197331,0.347145,0.902852,,,,-0.037157,0.218409,0.329910,-0.050340,0.263627,0.298889,,,,-0.067532,0.199596,0.323038,-0.008133,0.236510,0.331348,-0.015956,0.196965,0.347096
58,0.966667,0.254226,0.009286,0.892182,0.373221,0.020855,0.162751,0.205631,0.000379,-0.039244,0.218755,0.329282,0.883305,-0.051964,0.264129,0.298348,0.927873,0.020851,0.162751,0.205631,0.000000,-0.069595,0.200099,0.322328,0.833975,-0.009958,0.235974,0.330714,0.862953,-0.018398,0.197359,0.346566,0.862047,,,,-0.039141,0.218304,0.329215,-0.052058,0.263906,0.298192,,,,-0.069702,0.200754,0.322317,-0.010173,0.236443,0.330898,-0.018084,0.196908,0.346616
59,0.983333,0.249752,0.009692,0.893934,0.372037,0.020147,0.162326,0.205654,0.000373,-0.041213,0.218527,0.328594,0.899205,-0.053836,0.263747,0.297396,0.886960,0.020143,0.162326,0.205654,0.000000,-0.071435,0.199734,0.321445,0.804337,-0.012005,0.235860,0.330216,0.854711,-0.020437,0.197268,0.346129,0.857315,,,,-0.041083,0.218147,0.328554,-0.053970,0.263334,0.297270,,,,-0.071573,0.200502,0.321378,-0.012180,0.236359,0.330456,-0.020120,0.196793,0.346120
60,1.000000,0.243939,0.007415,0.897898,0.366357,0.020736,0.162928,0.205679,0.000230,-0.043008,0.218047,0.327894,0.969704,-0.055741,0.263197,0.296640,0.961555,0.020732,0.162928,0.205679,0.000000,-0.072897,0.198911,0.320276,0.947495,-0.014037,0.235727,0.329969,0.882907,-0.022222,0.196992,0.345663,0.901086,,,,-0.042972,0.217932,0.327908,-0.055669,0.263114,0.296533,,,,-0.073062,0.199028,0.320334,-0.014092,0.236187,0.330038,-0.022110,0.196614,0.345629
61,1.016667,0.241501,0.004660,0.898948,0.365443,0.019863,0.163288,0.205353,0.000296,-0.044783,0.217894,0.327325,0.969704,-0.057351,0.263143,0.296147,0.961555,0.019859,0.163288,0.205354,0.000000,-0.074598,0.198753,0.319431,0.947495,-0.015847,0.235597,0.329663,0.882907,-0.024097,0.196797,0.345160,0.901086,,,,-0.044754,0.217763,0.327326,-0.057246,0.263274,0.296013,,,,-0.074776,0.198695,0.319519,-0.015914,0.235999,0.329660,-0.023986,0.196455,0.345207
62,1.033333,0.238701,0.003461,0.899874,0.365017,0.018925,0.163108,0.205230,0.000296,-0.046543,0.217616,0.326805,0.966412,-0.058953,0.262865,0.295563,0.946404,0.018921,0.163108,0.205230,0.000000,-0.076290,0.198452,0.318716,0.948213,-0.017638,0.235345,0.329333,0.898152,-0.025952,0.196533,0.344765,0.909150,,,,-0.046494,0.217490,0.326805,-0.058832,0.262978,0.295431,,,,-0.076480,0.198397,0.318813,-0.017727,0.235771,0.329337,-0.025843,0.196176,0.344797
63,1.050000,0.237601,0.004513,0.898323,0.369514,0.016610,0.161827,0.205012,0.000372,-0.048440,0.217493,0.326287,0.966092,-0.060439,0.262696,0.294819,0.947274,0.016606,0.161827,0.205012,0.000000,-0.078349,0.198550,0.318276,0.945006,-0.019383,0.234982,0.328745,0.891344,-0.028042,0.196318,0.344360,0.906414,,,,-0.048319,0.217085,0.326222,-0.060546,0.262260,0.294719,,,,-0.078470,0.199328,0.318222,-0.019576,0.235489,0.328975,-0.027742,0.195877,0.344349
64,1.066667,0.232354,0.002193,0.902266,0.363213,0.017138,0.162516,0.205014,0.000230,-0.050204,0.216909,0.325614,0.979166,-0.062391,0.262057,0.294139,0.961238,0.017134,0.162516,0.205014,0.000000,-0.079754,0.197601,0.317153,0.949784,-0.021414,0.234769,0.328504,0.884544,-0.029763,0.195943,0.343881,0.897631,,,,-0.050144,0.216850,0.325613,-0.062316,0.261948,0.294058,,,,-0.079914,0.197711,0.317202,-0.021489,0.235222,0.328552,-0.029662,0.195546,0.343867
65,1.083333,0.229775,-0.000635,0.903315,0.362249,0.016191,0.162734,0.204615,0.000273,-0.052083,0.216602,0.324927,0.954778,-0.064098,0.261851,0.293531,0.953897,0.016187,0.162734,0.204615,0.000000,-0.081548,0.197290,0.316183,0.956438,-0.023336,0.234486,0.328090,0.894523,-0.031749,0.195593,0.343263,0.909379,,,,-0.052063,0.216422,0.324917,-0.063992,0.261950,0.293417,,,,-0.081704,0.197295,0.316260,-0.023425,0.234898,0.328080,-0.031628,0.195256,0.343320
66,1.100000,0.228516,-0.001453,0.901819,0.366745,0.013938,0.161761,0.204176,0.000378,-0.054076,0.216462,0.324258,0.884148,-0.065589,0.261777,0.292769,0.931124,0.013934,0.161761,0.204176,0.000000,-0.083706,0.197421,0.315479,0.839173,-0.025167,0.234075,0.327458,0.866367,-0.033985,0.195287,0.342670,0.864666,,,,-0.053980,0.216016,0.324181,-0.065677,0.261572,0.292608,,,,-0.083802,0.198057,0.315474,-0.025375,0.234537,0.327626,-0.033688,0.194840,0.342746
67,1.116667,0.221302,-0.002551,0.905979,0.360861,0.014705,0.161805,0.204493,0.000253,-0.055903,0.215671,0.323450,0.974684,-0.067514,0.260814,0.291751,0.966263,0.014701,0.161805,0.204493,0.000000,-0.085139,0.196237,0.314220,0.947215,-0.027282,0.233664,0.327091,0.882374,-0.035828,0.194772,0.342192,0.908096,,,,-0.055868,0.215577,0.323451,-0.067413,0.260764,0.291677,,,,-0.085343,0.196268,0.314265,-0.027311,0.234133,0.327122,-0.035731,0.194417,0.342190
68,1.133333,0.220510,-0.003258,0.904315,0.365485,0.012251,0.160745,0.203912,0.000355,-0.057961,0.215466,0.322713,0.974684,-0.069087,0.260679,0.290940,0.966263,0.012247,0.160745,0.203912,0.000000,-0.087376,0.196310,0.313474,0.947215,-0.029167,0.233179,0.326364,0.882374,-0.038115,0.194394,0.341506,0.908096,,,,-0.057822,0.215146,0.322655,-0.069197,0.260286,0.290816,,,,-0.087514,0.197017,0.313418,-0.029357,0.233664,0.326578,-0.037818,0.193915,0.341530
69,1.150000,0.213847,-0.006454,0.908382,0.359262,0.012833,0.161239,0.203955,0.000244,-0.059989,0.214617,0.321792,0.911512,-0.071176,0.259803,0.290002,0.893273,0.012829,0.161239,0.203955,0.000000,-0.089003,0.195122,0.312009,0.819312,-0.031486,0.232682,0.325973,0.859346,-0.040182,0.193729,0.340831,0.859006,,,,-0.059956,0.214494,0.321792,-0.071095,0.259751,0.289912,,,,-0.089182,0.195207,0.312050,-0.031536,0.233142,0.326013,-0.040066,0.193358,0.340841
70,1.166667,0.209576,-0.008228,0.909755,0.358270,0.011944,0.160887,0.203749,0.000276,-0.062115,0.214054,0.320909,0.968299,-0.073085,0.259236,0.289038,0.967076,0.011940,0.160887,0.203749,0.000000,-0.090995,0.194508,0.310836,0.949362,-0.033690,0.232173,0.325374,0.883878,-0.042451,0.193195,0.340126,0.902797,,,,-0.062077,0.213951,0.320909,-0.072997,0.259194,0.288958,,,,-0.091224,0.194533,0.310864,-0.033689,0.232658,0.325414,-0.042350,0.192831,0.340140
71,1.183333,0.206931,-0.009604,0.908728,0.362355,0.009695,0.159813,0.203197,0.000353,-0.064513,0.213759,0.319906,0.972552,-0.074916,0.259000,0.287929,0.968454,0.009691,0.159813,0.203197,0.000000,-0.093510,0.194456,0.309701,0.942086,-0.035954,0.231633,0.324503,0.878485,-0.045135,0.192749,0.339249,0.905336,,,,-0.064376,0.213425,0.319851,-0.075018,0.258617,0.287805,,,,-0.093621,0.195169,0.309651,-0.036168,0.232091,0.324702,-0.044846,0.192296,0.339278
72,1.200000,0.202258,-0.011673,0.909535,0.362907,0.008456,0.159037,0.202816,0.000314,-0.066879,0.213070,0.318760,0.925744,-0.076890,0.258329,0.286683,0.894086,0.008452,0.159037,0.202816,0.000000,-0.095795,0.193807,0.308253,0.815767,-0.038345,0.230903,0.323654,0.911136,-0.047730,0.192031,0.338299,0.886958,,,,-0.066778,0.212799,0.318690,-0.077106,0.258003,0.286520,,,,-0.095829,0.194538,0.308168,-0.038512,0.231085,0.323909,-0.047414,0.191714,0.338363
73,1.216667,0.188234,-0.017242,0.915728,0.354561,0.010722,0.160106,0.203820,0.000353,-0.069225,0.212445,0.317429,0.947281,-0.078972,0.257638,0.285178,0.925765,0.010718,0.160106,0.203819,0.928093,-0.097453,0.192729,0.305939,0.624799,-0.041173,0.230746,0.323293,0.909715,-0.050358,0.191669,0.337515,0.862093,,,,-0.069201,0.212237,0.317412,-0.079220,0.257478,0.285146,0.010962,0.160115,0.203971,-0.098083,0.193970,0.306502,-0.041065,0.230638,0.322965,-0.050038,0.191255,0.337338
74,1.233333,0.182882,-0.017914,0.917553,0.352604,0.009699,0.159598,0.203467,0.000194,-0.071728,0.211793,0.316087,0.994296,-0.081319,0.256882,0.283644,0.970318,0.009695,0.159598,0.203467,0.934357,-0.099740,0.191931,0.304324,0.848358,-0.043824,0.230229,0.322225,0.920300,-0.052992,0.191138,0.336419,0.891614,,,,-0.071735,0.211783,0.316068,-0.081431,0.256917,0.283628,0.009885,0.159662,0.203636,-0.100176,0.192181,0.304664,-0.043693,0.230206,0.321935,-0.052759,0.190823,0.336235
75,1.250000,0.177770,-0.018672,0.918581,0.352503,0.008316,0.158940,0.203013,0.000205,-0.074288,0.211347,0.314673,0.990708,-0.083564,0.256359,0.282032,0.960440,0.008312,0.158940,0.203012,0.937513,-0.102169,0.191445,0.302666,0.866238,-0.046457,0.229810,0.321056,0.924721,-0.055754,0.190746,0.335243,0.892114,,,,-0.074287,0.211334,0.314638,-0.083693,0.256448,0.282055,0.008483,0.158974,0.203192,-0.102577,0.191641,0.302952,-0.046328,0.229818,0.320784,-0.055519,0.190433,0.335061
76,1.266667,0.172281,-0.019699,0.919882,0.351779,0.006928,0.158352,0.202493,0.000196,-0.077020,0.210816,0.313119,0.990708,-0.086002,0.255755,0.280296,0.960440,0.006924,0.158352,0.202493,0.937513,-0.104731,0.190846,0.300834,0.866238,-0.049294,0.229337,0.319784,0.924721,-0.058685,0.190283,0.333934,0.892114,,,,-0.077006,0.210824,0.313093,-0.086114,0.255839,0.280330,0.007042,0.158371,0.202674,-0.105105,0.190984,0.301012,-0.049196,0.229372,0.319574,-0.058428,0.189999,0.333775
77,1.283333,0.165827,-0.021515,0.921454,0.350657,0.005757,0.157870,0.202062,0.000190,-0.079823,0.210236,0.311478,0.992399,-0.088455,0.255126,0.278494,0.964066,0.005753,0.157870,0.202061,0.945745,-0.107316,0.190192,0.298830,0.890671,-0.052233,0.228826,0.318506,0.941547,-0.061729,0.189763,0.332560,0.896383,,,,-0.079799,0.210233,0.311439,-0.088582,0.255187,0.278527,0.005886,0.157887,0.202238,-0.107680,0.190384,0.299044,-0.052140,0.228886,0.318286,-0.061490,0.189437,0.332395
78,1.300000,0.159228,-0.023673,0.922310,0.351326,0.004312,0.157215,0.201557,0.000314,-0.082698,0.209821,0.309723,0.988604,-0.090797,0.254694,0.276582,0.963954,0.004308,0.157215,0.201557,0.944505,-0.110045,0.189810,0.296712,0.884190,-0.055178,0.228372,0.317118,0.938409,-0.064933,0.189337,0.331074,0.890925,,,,-0.082637,0.209622,0.309663,-0.091070,0.254508,0.276576,0.004536,0.157216,0.201721,-0.110549,0.190779,0.297057,-0.055145,0.228364,0.316890,-0.064550,0.188901,0.330909
79,1.316667,0.153125,-0.024510,0.924248,0.348880,0.003154,0.156551,0.200968,0.000194,-0.085488,0.208911,0.307921,0.981533,-0.093406,0.253674,0.274587,0.965517,0.003150,0.156551,0.200967,0.950567,-0.112562,0.188728,0.294609,0.920949,-0.058162,0.227624,0.315623,0.944404,-0.067884,0.188566,0.329536,0.889194,,,,-0.085448,0.208883,0.307865,-0.093510,0.253756,0.274626,0.003194,0.156548,0.201160,-0.112839,0.188851,0.294699,-0.058116,0.227792,0.315484,-0.067631,0.188225,0.329408
80,1.333333,0.147136,-0.026240,0.925601,0.347744,0.001950,0.155982,0.200454,0.000199,-0.088164,0.208218,0.306231,0.972399,-0.095757,0.252940,0.272767,0.960002,0.001946,0.155982,0.200454,0.950203,-0.115022,0.187966,0.292590,0.911428,-0.060981,0.226997,0.314268,0.944981,-0.070793,0.187927,0.328084,0.886486,,,,-0.088097,0.208178,0.306154,-0.095877,0.253033,0.272817,0.002009,0.155967,0.200642,-0.115329,0.188102,0.292703,-0.060944,0.227168,0.314134,-0.070533,0.187582,0.327943
81,1.350000,0.142032,-0.028171,0.926586,0.347092,0.000491,0.155293,0.199761,0.000195,-0.090848,0.207416,0.304538,0.971050,-0.098115,0.252136,0.270999,0.955302,0.000487,0.155293,0.199760,0.949545,-0.117531,0.187138,0.290595,0.927151,-0.063775,0.226222,0.312879,0.944178,-0.073699,0.187139,0.326579,0.889485,,,,-0.090792,0.207349,0.304462,-0.098244,0.252243,0.271060,0.000517,0.155265,0.199958,-0.117792,0.187256,0.290650,-0.063739,0.226416,0.312774,-0.073431,0.186813,0.326446
82,1.366667,0.135904,-0.030844,0.928235,0.344903,-0.000656,0.154850,0.199185,0.000210,-0.093646,0.206467,0.302754,0.973913,-0.100633,0.251199,0.269171,0.961656,-0.000660,0.154850,0.199184,0.953373,-0.120050,0.186097,0.288420,0.908249,-0.066768,0.225373,0.311490,0.947253,-0.076719,0.186233,0.325005,0.894467,,,,-0.093590,0.206420,0.302679,-0.100729,0.251308,0.269220,-0.000598,0.154837,0.199360,-0.120395,0.186188,0.288507,-0.066720,0.225533,0.311361,-0.076442,0.185933,0.324898
83,1.383333,0.129776,-0.033627,0.929838,0.342678,-0.001925,0.154359,0.198493,0.000200,-0.096553,0.205443,0.300835,0.973913,-0.103258,0.250195,0.267222,0.961656,-0.001929,0.154359,0.198493,0.953373,-0.122673,0.184987,0.286108,0.908249,-0.069877,0.224446,0.309971,0.947253,-0.079853,0.185246,0.323291,0.894467,,,,-0.096502,0.205376,0.300766,-0.103365,0.250311,0.267280,-0.001898,0.154340,0.198683,-0.122966,0.185078,0.286155,-0.069838,0.224613,0.309851,-0.079573,0.184957,0.323185
84,1.400000,0.122583,-0.037366,0.931481,0.340472,-0.002947,0.153951,0.197906,0.000196,-0.099445,0.204422,0.298796,0.972770,-0.105763,0.249233,0.265187,0.957882,-0.002950,0.153951,0.197905,0.951490,-0.125240,0.183905,0.283589,0.922248,-0.072995,0.223502,0.308417,0.947710,-0.083042,0.184231,0.321475,0.895887,,,,-0.099405,0.204462,0.298741,-0.105932,0.249386,0.265218,-0.002882,0.153983,0.198150,-0.125539,0.184071,0.283730,-0.072954,0.223315,0.308139,-0.082724,0.184025,0.321389
85,1.416667,0.116227,-0.039568,0.932892,0.338583,-0.004110,0.153561,0.197230,0.000201,-0.102168,0.203681,0.296782,0.980185,-0.108177,0.248476,0.263093,0.942479,-0.004114,0.153561,0.197229,0.936084,-0.127679,0.183078,0.281217,0.907327,-0.075921,0.222852,0.306770,0.915624,-0.086010,0.183544,0.319683,0.902936,,,,-0.102128,0.203727,0.296731,-0.108326,0.248620,0.263128,-0.004055,0.153610,0.197484,-0.128015,0.183230,0.281346,-0.075867,0.222647,0.306468,-0.085679,0.183358,0.319617
