Format Version,1.23,Take Name,brenda_ear2ear_007,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-09 11.16.53.602 AM,Total Frames in Take,429,Total Exported Frames,429,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
38,0.633333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.139687,0.275296,0.160064,-0.146313,0.225904,0.188589,,,,-0.124485,0.292898,0.187291,-0.148839,0.253149,0.134717,-0.136118,0.293612,0.131674
39,0.650000,0.057314,0.920277,0.257870,-0.288632,-0.004036,0.222717,0.126248,0.000399,-0.139113,0.274216,0.160007,0.693650,-0.146493,0.226119,0.188463,0.917399,-0.004036,0.222718,0.126251,0.000000,-0.124469,0.293195,0.187264,0.922282,-0.148758,0.253312,0.134983,0.933805,-0.136325,0.293920,0.131811,0.904933,-0.139620,0.275331,0.160108,-0.146292,0.225913,0.188612,,,,-0.124422,0.292896,0.187345,-0.148824,0.253180,0.134759,-0.136091,0.293642,0.131723
40,0.666667,0.057467,0.920200,0.257927,-0.288796,-0.004023,0.222749,0.126219,0.000396,-0.139074,0.274278,0.160039,0.692810,-0.146454,0.226180,0.188494,0.918892,-0.004024,0.222750,0.126222,0.000000,-0.124414,0.293251,0.187290,0.921693,-0.148734,0.253378,0.135017,0.932828,-0.136293,0.293983,0.131842,0.906355,-0.139597,0.275390,0.160132,-0.146247,0.225987,0.188643,,,,-0.124365,0.292946,0.187375,-0.148800,0.253240,0.134789,-0.136054,0.293707,0.131760
41,0.683333,0.057868,0.920160,0.257907,-0.288863,-0.004011,0.222777,0.126196,0.000398,-0.139014,0.274408,0.160052,0.691781,-0.146417,0.226323,0.188522,0.919911,-0.004012,0.222778,0.126200,0.000000,-0.124331,0.293378,0.187294,0.919936,-0.148698,0.253509,0.135039,0.931415,-0.136229,0.294105,0.131850,0.906568,-0.139486,0.275520,0.160182,-0.146216,0.226140,0.188653,,,,-0.124294,0.293067,0.187379,-0.148775,0.253353,0.134813,-0.136000,0.293835,0.131751
42,0.700000,0.058366,0.920186,0.257651,-0.288906,-0.004003,0.222803,0.126196,0.000393,-0.138956,0.274560,0.160060,0.697838,-0.146385,0.226502,0.188569,0.923606,-0.004004,0.222804,0.126200,0.000000,-0.124249,0.293540,0.187282,0.917849,-0.148663,0.253649,0.135066,0.931799,-0.136166,0.294233,0.131842,0.910372,-0.139421,0.275669,0.160179,-0.146186,0.226314,0.188704,,,,-0.124218,0.293222,0.187357,-0.148739,0.253491,0.134857,-0.135935,0.293978,0.131741
43,0.716667,0.058674,0.920188,0.257620,-0.288864,-0.003981,0.222839,0.126252,0.000394,-0.138901,0.274682,0.160114,0.696344,-0.146355,0.226635,0.188636,0.923855,-0.003981,0.222840,0.126256,0.000000,-0.124181,0.293660,0.187331,0.915594,-0.148623,0.253770,0.135126,0.933511,-0.136102,0.294346,0.131891,0.909813,-0.139370,0.275797,0.160229,-0.146153,0.226456,0.188777,,,,-0.124156,0.293328,0.187388,-0.148691,0.253626,0.134914,-0.135873,0.294080,0.131810
44,0.733333,0.058908,0.920094,0.257788,-0.288968,-0.003977,0.222869,0.126298,0.000389,-0.138861,0.274769,0.160220,0.696040,-0.146328,0.226719,0.188732,0.923893,-0.003977,0.222870,0.126302,0.000000,-0.124122,0.293733,0.187435,0.912256,-0.148601,0.253868,0.135230,0.936619,-0.136062,0.294439,0.132000,0.908810,-0.139346,0.275878,0.160330,-0.146119,0.226550,0.188876,,,,-0.124100,0.293387,0.187485,-0.148663,0.253736,0.135023,-0.135828,0.294169,0.131923
45,0.750000,0.059263,0.919920,0.257870,-0.289375,-0.003998,0.222861,0.126306,0.000384,-0.138821,0.274828,0.160369,0.694797,-0.146283,0.226779,0.188886,0.923807,-0.003999,0.222863,0.126310,0.000000,-0.124044,0.293782,0.187572,0.917050,-0.148597,0.253934,0.135388,0.934803,-0.136041,0.294498,0.132149,0.907475,-0.139342,0.275926,0.160477,-0.146076,0.226607,0.189028,,,,-0.124003,0.293457,0.187624,-0.148650,0.253804,0.135168,-0.135807,0.294219,0.132086
46,0.766667,0.059592,0.919739,0.257993,-0.289774,-0.004016,0.222837,0.126330,0.000396,-0.138779,0.274864,0.160537,0.694797,-0.146237,0.226814,0.189052,0.923807,-0.004017,0.222839,0.126334,0.000000,-0.123966,0.293807,0.187727,0.917050,-0.148591,0.253979,0.135561,0.934803,-0.136018,0.294539,0.132317,0.907475,-0.139265,0.275977,0.160630,-0.146044,0.226619,0.189193,,,,-0.123917,0.293506,0.187808,-0.148649,0.253839,0.135339,-0.135800,0.294256,0.132240
47,0.783333,0.059753,0.919525,0.258089,-0.290332,-0.004039,0.222847,0.126305,0.000389,-0.138755,0.274877,0.160690,0.695507,-0.146182,0.226820,0.189202,0.922806,-0.004039,0.222848,0.126309,0.000000,-0.123907,0.293811,0.187868,0.921049,-0.148599,0.253999,0.135722,0.932566,-0.136026,0.294558,0.132472,0.908822,-0.139274,0.275976,0.160768,-0.145981,0.226641,0.189345,,,,-0.123849,0.293501,0.187962,-0.148653,0.253855,0.135499,-0.135802,0.294283,0.132394
48,0.800000,0.059928,0.919310,0.258193,-0.290887,-0.004062,0.222864,0.126281,0.000389,-0.138730,0.274901,0.160844,0.695303,-0.146128,0.226838,0.189352,0.923649,-0.004062,0.222866,0.126285,0.000000,-0.123846,0.293826,0.188009,0.917871,-0.148607,0.254032,0.135882,0.932393,-0.136033,0.294590,0.132628,0.909145,-0.139256,0.276011,0.160919,-0.145928,0.226655,0.189497,,,,-0.123786,0.293520,0.188098,-0.148661,0.253879,0.135659,-0.135806,0.294322,0.132557
49,0.816667,0.060340,0.919138,0.258330,-0.291221,-0.004084,0.222858,0.126299,0.000391,-0.138685,0.274982,0.160992,0.697784,-0.146090,0.226920,0.189500,0.926548,-0.004085,0.222859,0.126303,0.000000,-0.123764,0.293893,0.188146,0.917625,-0.148599,0.254123,0.136036,0.933743,-0.136000,0.294673,0.132777,0.911446,-0.139144,0.276094,0.161110,-0.145898,0.226739,0.189630,,,,-0.123729,0.293572,0.188211,-0.148659,0.253971,0.135827,-0.135786,0.294403,0.132693
50,0.833333,0.060303,0.919144,0.258043,-0.291464,-0.004124,0.222989,0.126380,0.000390,-0.138728,0.275082,0.161110,0.695087,-0.146103,0.227030,0.189645,0.927366,-0.004125,0.222991,0.126384,0.000000,-0.123801,0.294011,0.188248,0.915338,-0.148646,0.254207,0.136169,0.933345,-0.136063,0.294760,0.132884,0.912250,-0.139202,0.276198,0.161236,-0.145908,0.226859,0.189776,,,,-0.123765,0.293679,0.188306,-0.148700,0.254053,0.135958,-0.135848,0.294495,0.132803
51,0.850000,0.060412,0.918928,0.258227,-0.291960,-0.004342,0.223096,0.126313,0.000401,-0.138904,0.275183,0.161210,0.687282,-0.146252,0.227120,0.189731,0.926833,-0.004342,0.223097,0.126316,0.000000,-0.123947,0.294100,0.188340,0.901230,-0.148850,0.254320,0.136270,0.943142,-0.136268,0.294874,0.132990,0.917221,-0.139407,0.276319,0.161360,-0.146056,0.226960,0.189879,,,,-0.123941,0.293709,0.188278,-0.148868,0.254189,0.136085,-0.136042,0.294633,0.132968
52,0.866667,0.059092,0.919445,0.257650,-0.291111,-0.004349,0.223671,0.126811,0.000395,-0.139121,0.275460,0.161341,0.699177,-0.146424,0.227398,0.189876,0.925497,-0.004349,0.223673,0.126815,0.000000,-0.124276,0.294430,0.188496,0.912090,-0.148955,0.254557,0.136390,0.931844,-0.136462,0.295139,0.133114,0.913099,-0.139581,0.276567,0.161447,-0.146224,0.227233,0.190022,,,,-0.124249,0.294084,0.188555,-0.149017,0.254407,0.136171,-0.136244,0.294879,0.133039
53,0.883333,0.059621,0.919329,0.256996,-0.291947,-0.004573,0.223951,0.126637,0.000408,-0.139268,0.275810,0.161361,0.699177,-0.146524,0.227788,0.189975,0.925497,-0.004574,0.223953,0.126641,0.000000,-0.124367,0.294814,0.188461,0.912090,-0.149155,0.254876,0.136458,0.931844,-0.136661,0.295450,0.133102,0.913099,-0.139781,0.276968,0.161481,-0.146332,0.227598,0.190148,,,,-0.124349,0.294448,0.188420,-0.149180,0.254747,0.136247,-0.136435,0.295205,0.133085
54,0.900000,0.058765,0.919803,0.255986,-0.291513,-0.004605,0.224668,0.126975,0.000389,-0.139452,0.276315,0.161425,0.682046,-0.146653,0.228325,0.190108,0.919601,-0.004606,0.224669,0.126979,0.000000,-0.124627,0.295393,0.188514,0.907683,-0.149263,0.255319,0.136543,0.937883,-0.136845,0.295913,0.133138,0.916480,-0.139948,0.277436,0.161515,-0.146446,0.228162,0.190228,,,,-0.124584,0.295084,0.188597,-0.149336,0.255161,0.136324,-0.136615,0.295622,0.133080
55,0.916667,0.058498,0.920036,0.255227,-0.291499,-0.004713,0.225262,0.127100,0.000410,-0.139616,0.276827,0.161451,0.692794,-0.146776,0.228870,0.190198,0.927533,-0.004713,0.225263,0.127103,0.000000,-0.124814,0.295956,0.188517,0.919389,-0.149401,0.255788,0.136595,0.930126,-0.137021,0.296389,0.133138,0.906069,-0.140039,0.277979,0.161549,-0.146583,0.228662,0.190341,,,,-0.124803,0.295633,0.188573,-0.149476,0.255665,0.136399,-0.136804,0.296099,0.133055
56,0.933333,0.057813,0.920259,0.254253,-0.291781,-0.004803,0.226061,0.127143,0.000388,-0.139804,0.277407,0.161440,0.692367,-0.146865,0.229478,0.190258,0.920505,-0.004804,0.226062,0.127147,0.000000,-0.125037,0.296606,0.188476,0.918020,-0.149551,0.256312,0.136617,0.938966,-0.137253,0.296933,0.133097,0.906967,-0.140283,0.278519,0.161532,-0.146651,0.229311,0.190385,,,,-0.125016,0.296274,0.188541,-0.149626,0.256183,0.136421,-0.137016,0.296640,0.133024
57,0.950000,0.057778,0.920631,0.253096,-0.291621,-0.004916,0.226645,0.127287,0.000391,-0.139966,0.277976,0.161411,0.695332,-0.147005,0.230109,0.190338,0.920924,-0.004917,0.226646,0.127291,0.000000,-0.125223,0.297248,0.188408,0.921392,-0.149689,0.256817,0.136633,0.934685,-0.137418,0.297438,0.133024,0.902138,-0.140444,0.279095,0.161481,-0.146788,0.229917,0.190465,,,,-0.125201,0.296946,0.188495,-0.149789,0.256673,0.136440,-0.137162,0.297151,0.132947
58,0.966667,0.057590,0.920981,0.251891,-0.291596,-0.005075,0.227281,0.127383,0.000395,-0.140188,0.278545,0.161362,0.690319,-0.147180,0.230737,0.190397,0.919320,-0.005076,0.227283,0.127387,0.000000,-0.125471,0.297894,0.188318,0.919272,-0.149882,0.257318,0.136630,0.933587,-0.137654,0.297944,0.132931,0.901128,-0.140679,0.279680,0.161425,-0.146955,0.230550,0.190532,,,,-0.125457,0.297581,0.188394,-0.149989,0.257174,0.136434,-0.137387,0.297661,0.132865
59,0.983333,0.057642,0.921388,0.250587,-0.291425,-0.005224,0.227819,0.127501,0.000380,-0.140381,0.279088,0.161293,0.700540,-0.147355,0.231353,0.190452,0.922405,-0.005224,0.227821,0.127505,0.000000,-0.125687,0.298518,0.188202,0.922359,-0.150053,0.257790,0.136614,0.938599,-0.137849,0.298413,0.132811,0.898715,-0.140848,0.280190,0.161351,-0.147134,0.231168,0.190567,,,,-0.125674,0.298218,0.188282,-0.150160,0.257658,0.136437,-0.137587,0.298112,0.132745
60,1.000000,0.056647,0.922181,0.249056,-0.290420,-0.005120,0.228534,0.127895,0.000389,-0.140485,0.279583,0.161189,0.700540,-0.147425,0.231912,0.190461,0.922405,-0.005121,0.228536,0.127899,0.000000,-0.125906,0.299120,0.188084,0.922359,-0.150042,0.258194,0.136544,0.938599,-0.137922,0.298835,0.132661,0.898715,-0.140988,0.280774,0.161260,-0.147253,0.231757,0.190564,,,,-0.125845,0.298793,0.188146,-0.150064,0.257989,0.136365,-0.137734,0.298576,0.132619
61,1.016667,0.059395,0.921701,0.248590,-0.291790,-0.005547,0.228390,0.127327,0.000389,-0.140556,0.280071,0.161087,0.676225,-0.147571,0.232490,0.190487,0.936752,-0.005548,0.228392,0.127331,0.000000,-0.125782,0.299604,0.187879,0.915307,-0.150306,0.258673,0.136527,0.931738,-0.138034,0.299255,0.132509,0.919249,-0.141043,0.281190,0.161188,-0.147353,0.232328,0.190610,,,,-0.125794,0.299241,0.187851,-0.150368,0.258568,0.136367,-0.137778,0.298963,0.132490
62,1.033333,0.058918,0.922406,0.247104,-0.290923,-0.005399,0.228759,0.127718,0.000375,-0.140549,0.280349,0.161048,0.694051,-0.147558,0.232843,0.190572,0.925454,-0.005399,0.228760,0.127722,0.000000,-0.125858,0.299979,0.187814,0.908965,-0.150219,0.258865,0.136530,0.949902,-0.137994,0.299452,0.132419,0.902887,-0.141123,0.281520,0.161142,-0.147395,0.232688,0.190679,,,,-0.125782,0.299649,0.187802,-0.150203,0.258651,0.136356,-0.137797,0.299227,0.132423
63,1.050000,0.058350,0.922806,0.246536,-0.290248,-0.005288,0.229070,0.128035,0.000378,-0.140550,0.280545,0.161085,0.673020,-0.147558,0.233062,0.190644,0.937582,-0.005289,0.229071,0.128039,0.000000,-0.125927,0.300218,0.187856,0.915320,-0.150155,0.259026,0.136572,0.931155,-0.137969,0.299623,0.132442,0.925174,-0.141131,0.281700,0.161141,-0.147388,0.232895,0.190747,,,,-0.125822,0.299934,0.187950,-0.150164,0.258808,0.136381,-0.137773,0.299375,0.132391
64,1.066667,0.058443,0.922709,0.246505,-0.290564,-0.005289,0.229098,0.128013,0.000379,-0.140528,0.280575,0.161155,0.678820,-0.147516,0.233093,0.190720,0.936772,-0.005290,0.229099,0.128017,0.000000,-0.125886,0.300249,0.187915,0.919623,-0.150150,0.259056,0.136649,0.924912,-0.137966,0.299652,0.132509,0.920185,-0.141100,0.281724,0.161212,-0.147343,0.232938,0.190822,,,,-0.125783,0.299960,0.188012,-0.150163,0.258832,0.136449,-0.137771,0.299403,0.132464
65,1.083333,0.059272,0.922345,0.246794,-0.291306,-0.005410,0.228851,0.127802,0.000382,-0.140514,0.280504,0.161224,0.672049,-0.147509,0.233021,0.190788,0.936892,-0.005411,0.228852,0.127806,0.000000,-0.125792,0.300149,0.187962,0.911216,-0.150213,0.259005,0.136730,0.927628,-0.137981,0.299586,0.132580,0.931280,-0.141104,0.281671,0.161320,-0.147354,0.232867,0.190916,,,,-0.125705,0.299805,0.187938,-0.150173,0.258789,0.136542,-0.137798,0.299381,0.132589
66,1.100000,0.058182,0.922475,0.247021,-0.290921,-0.005332,0.229072,0.128076,0.000384,-0.140568,0.280462,0.161365,0.679431,-0.147522,0.232940,0.190874,0.937769,-0.005333,0.229073,0.128080,0.000000,-0.125916,0.300107,0.188141,0.916761,-0.150198,0.258971,0.136838,0.922752,-0.138029,0.299576,0.132742,0.923485,-0.141131,0.281613,0.161415,-0.147354,0.232794,0.190985,,,,-0.125813,0.299805,0.188236,-0.150202,0.258741,0.136631,-0.137846,0.299334,0.132703
67,1.116667,0.059080,0.921874,0.247745,-0.292026,-0.005587,0.228949,0.127732,0.000382,-0.140649,0.280514,0.161456,0.694059,-0.147598,0.232967,0.190926,0.922042,-0.005588,0.228950,0.127736,0.000000,-0.125892,0.300103,0.188216,0.921190,-0.150380,0.259069,0.136929,0.938604,-0.138158,0.299660,0.132850,0.897887,-0.141166,0.281623,0.161495,-0.147373,0.232789,0.191048,,,,-0.125859,0.299805,0.188315,-0.150471,0.258940,0.136740,-0.137899,0.299351,0.132784
68,1.133333,0.058848,0.921849,0.247684,-0.292204,-0.005618,0.229102,0.127750,0.000393,-0.140700,0.280592,0.161508,0.694059,-0.147616,0.233039,0.190977,0.922042,-0.005618,0.229103,0.127754,0.000000,-0.125947,0.300187,0.188266,0.921190,-0.150425,0.259142,0.136983,0.938604,-0.138226,0.299740,0.132903,0.897887,-0.141201,0.281726,0.161554,-0.147398,0.232836,0.191110,,,,-0.125921,0.299896,0.188343,-0.150518,0.259020,0.136791,-0.137968,0.299429,0.132848
69,1.150000,0.058538,0.921851,0.247703,-0.292246,-0.005675,0.229385,0.127762,0.000392,-0.140789,0.280789,0.161521,0.689825,-0.147680,0.233226,0.190979,0.918616,-0.005675,0.229387,0.127766,0.000000,-0.126050,0.300387,0.188285,0.924493,-0.150500,0.259339,0.136990,0.938706,-0.138325,0.299945,0.132920,0.898106,-0.141276,0.281905,0.161562,-0.147464,0.233001,0.191128,,,,-0.126031,0.300096,0.188361,-0.150601,0.259215,0.136807,-0.138058,0.299663,0.132843
70,1.166667,0.056919,0.921120,0.249965,-0.292944,-0.005655,0.229985,0.127324,0.000433,-0.140846,0.280940,0.161454,0.695452,-0.147626,0.233200,0.190652,0.913634,-0.005656,0.229986,0.127328,0.000000,-0.126127,0.300417,0.188317,0.924798,-0.150532,0.259608,0.136810,0.939246,-0.138437,0.300259,0.132958,0.901122,-0.141335,0.282178,0.161571,-0.147466,0.232710,0.190671,,,,-0.126097,0.300367,0.188328,-0.150670,0.259514,0.136827,-0.138110,0.299932,0.132821
71,1.183333,0.058496,0.922603,0.246225,-0.291127,-0.005614,0.229936,0.128195,0.000390,-0.140831,0.281384,0.161471,0.665997,-0.147769,0.233911,0.191065,0.871071,-0.005614,0.229938,0.128199,0.000000,-0.126164,0.301074,0.188206,0.985116,-0.150475,0.259850,0.136986,0.957996,-0.138309,0.300449,0.132814,0.879248,-0.141340,0.282542,0.161536,-0.147594,0.233747,0.191193,,,,-0.126100,0.300745,0.188278,-0.150496,0.259657,0.136795,-0.138117,0.300203,0.132754
72,1.200000,0.058755,0.922900,0.245282,-0.290930,-0.005642,0.230237,0.128317,0.000389,-0.140870,0.281751,0.161447,0.681328,-0.147816,0.234339,0.191137,0.932447,-0.005642,0.230238,0.128321,0.000000,-0.126211,0.301496,0.188146,0.919194,-0.150505,0.260167,0.137003,0.930780,-0.138338,0.300757,0.132752,0.918120,-0.141392,0.282913,0.161474,-0.147646,0.234167,0.191257,,,,-0.126128,0.301199,0.188242,-0.150526,0.259970,0.136811,-0.138151,0.300492,0.132707
73,1.216667,0.059398,0.923063,0.244484,-0.290954,-0.005724,0.230406,0.128392,0.000385,-0.140904,0.282077,0.161471,0.684367,-0.147872,0.234728,0.191254,0.938083,-0.005724,0.230407,0.128396,0.000000,-0.126222,0.301864,0.188127,0.914298,-0.150564,0.260453,0.137072,0.925671,-0.138370,0.301027,0.132738,0.928420,-0.141433,0.283223,0.161490,-0.147714,0.234577,0.191371,,,,-0.126127,0.301549,0.188222,-0.150563,0.260218,0.136891,-0.138198,0.300803,0.132693
74,1.233333,0.059925,0.923017,0.244019,-0.291383,-0.005820,0.230573,0.128416,0.000388,-0.140937,0.282348,0.161592,0.683158,-0.147895,0.235034,0.191434,0.936675,-0.005821,0.230574,0.128420,0.000000,-0.126215,0.302156,0.188209,0.914891,-0.150635,0.260702,0.137227,0.926018,-0.138426,0.301264,0.132835,0.926130,-0.141464,0.283500,0.161624,-0.147730,0.234881,0.191550,,,,-0.126128,0.301839,0.188300,-0.150646,0.260470,0.137044,-0.138244,0.301037,0.132786
75,1.250000,0.059793,0.922933,0.243803,-0.291854,-0.005893,0.230837,0.128519,0.000382,-0.141012,0.282539,0.161802,0.684239,-0.147915,0.235229,0.191661,0.935071,-0.005894,0.230838,0.128523,0.000000,-0.126278,0.302362,0.188402,0.913872,-0.150718,0.260883,0.137451,0.933132,-0.138537,0.301451,0.133039,0.921621,-0.141524,0.283692,0.161858,-0.147740,0.235074,0.191774,,,,-0.126214,0.302031,0.188473,-0.150739,0.260676,0.137282,-0.138342,0.301213,0.132979
76,1.266667,0.059231,0.922718,0.244047,-0.292445,-0.005986,0.231109,0.128639,0.000387,-0.141134,0.282623,0.162094,0.684239,-0.147956,0.235276,0.191914,0.935071,-0.005987,0.231110,0.128642,0.000000,-0.126399,0.302438,0.188699,0.913872,-0.150838,0.260978,0.137731,0.933132,-0.138707,0.301565,0.133347,0.921621,-0.141659,0.283792,0.162141,-0.147784,0.235103,0.192039,,,,-0.126327,0.302127,0.188760,-0.150857,0.260777,0.137541,-0.138511,0.301316,0.133315
77,1.283333,0.058959,0.922543,0.244213,-0.292913,-0.006115,0.231317,0.128778,0.000393,-0.141266,0.282728,0.162374,0.679393,-0.148035,0.235359,0.192172,0.931572,-0.006115,0.231318,0.128781,0.000000,-0.126522,0.302536,0.188980,0.918705,-0.150977,0.261092,0.138007,0.930602,-0.138875,0.301689,0.133637,0.920353,-0.141779,0.283903,0.162403,-0.147861,0.235175,0.192279,,,,-0.126444,0.302258,0.189081,-0.151022,0.260875,0.137821,-0.138672,0.301429,0.133591
78,1.300000,0.059458,0.921958,0.244835,-0.294132,-0.006423,0.231471,0.128539,0.000393,-0.141442,0.282942,0.162575,0.679511,-0.148165,0.235539,0.192330,0.931165,-0.006423,0.231473,0.128543,0.000000,-0.126609,0.302704,0.189165,0.923561,-0.151236,0.261344,0.138206,0.927718,-0.139116,0.301938,0.133855,0.916599,-0.141929,0.284057,0.162611,-0.147939,0.235328,0.192462,,,,-0.126586,0.302421,0.189280,-0.151353,0.261212,0.138026,-0.138846,0.301642,0.133758
79,1.316667,0.058015,0.922625,0.243847,-0.293148,-0.006293,0.231977,0.129094,0.000388,-0.141553,0.283112,0.162679,0.682496,-0.148224,0.235732,0.192483,0.936435,-0.006293,0.231978,0.129098,0.000000,-0.126850,0.302953,0.189282,0.915837,-0.151217,0.261452,0.138314,0.924693,-0.139200,0.302074,0.133939,0.926004,-0.142101,0.284256,0.162717,-0.148056,0.235576,0.192593,,,,-0.126753,0.302648,0.189386,-0.151229,0.261212,0.138133,-0.139011,0.301855,0.133876
80,1.333333,0.057888,0.922780,0.243138,-0.293275,-0.006385,0.232322,0.129175,0.000385,-0.141677,0.283401,0.162716,0.683577,-0.148308,0.236056,0.192582,0.940289,-0.006386,0.232323,0.129179,0.000000,-0.126984,0.303288,0.189291,0.911978,-0.151329,0.261703,0.138381,0.925703,-0.139342,0.302328,0.133952,0.929322,-0.142212,0.284547,0.162754,-0.148145,0.235917,0.192688,,,,-0.126894,0.302959,0.189379,-0.151330,0.261458,0.138212,-0.139163,0.302116,0.133896
81,1.350000,0.057813,0.923074,0.242331,-0.293033,-0.006461,0.232618,0.129336,0.000390,-0.141798,0.283680,0.162719,0.680730,-0.148422,0.236380,0.192658,0.932582,-0.006462,0.232620,0.129340,0.000000,-0.127131,0.303618,0.189270,0.918285,-0.151426,0.261938,0.138413,0.932446,-0.139458,0.302562,0.133925,0.919246,-0.142305,0.284851,0.162774,-0.148244,0.236206,0.192763,,,,-0.127072,0.303305,0.189345,-0.151466,0.261723,0.138254,-0.139249,0.302324,0.133861
82,1.366667,0.055474,0.922539,0.244149,-0.293660,-0.006462,0.233400,0.128972,0.000446,-0.141973,0.283820,0.162628,0.650367,-0.148427,0.236345,0.192328,0.879759,-0.006463,0.233402,0.128976,0.000000,-0.127372,0.303674,0.189278,0.973464,-0.151528,0.262167,0.138214,0.942108,-0.139702,0.302854,0.133930,0.902642,-0.142503,0.285111,0.162715,-0.148313,0.235878,0.192325,,,,-0.127281,0.303632,0.189312,-0.151607,0.261952,0.138249,-0.139430,0.302609,0.133799
83,1.383333,0.056821,0.923778,0.240622,-0.292415,-0.006647,0.233457,0.129674,0.000397,-0.142178,0.284264,0.162656,0.650367,-0.148733,0.237036,0.192724,0.879759,-0.006647,0.233458,0.129678,0.000000,-0.127612,0.304319,0.189175,0.973464,-0.151704,0.262424,0.138398,0.942108,-0.139834,0.303065,0.133810,0.902642,-0.142710,0.285440,0.162687,-0.148551,0.236873,0.192844,,,,-0.127552,0.303987,0.189249,-0.151738,0.262196,0.138241,-0.139619,0.302853,0.133749
84,1.400000,0.056477,0.924067,0.239881,-0.292178,-0.006752,0.233861,0.129810,0.000405,-0.142356,0.284578,0.162631,0.677197,-0.148885,0.237383,0.192757,0.931919,-0.006752,0.233862,0.129814,0.000000,-0.127828,0.304683,0.189133,0.913557,-0.151844,0.262696,0.138395,0.930251,-0.140010,0.303343,0.133762,0.922954,-0.142896,0.285756,0.162639,-0.148728,0.237205,0.192862,,,,-0.127714,0.304415,0.189284,-0.151863,0.262439,0.138212,-0.139834,0.303111,0.133682
85,1.416667,0.052723,0.923790,0.241179,-0.292688,-0.006687,0.235109,0.129500,0.000458,-0.142640,0.284801,0.162447,0.676046,-0.148892,0.237422,0.192341,0.935069,-0.006688,0.235110,0.129504,0.000000,-0.128263,0.304871,0.189056,0.917979,-0.151967,0.262975,0.138099,0.921016,-0.140391,0.303718,0.133669,0.924381,-0.143187,0.286110,0.162524,-0.148787,0.236952,0.192346,,,,-0.128149,0.304849,0.189109,-0.152029,0.262764,0.138101,-0.140142,0.303449,0.133552
86,1.433333,0.054638,0.924966,0.237231,-0.291848,-0.006990,0.235200,0.129972,0.000403,-0.142897,0.285393,0.162343,0.644695,-0.149247,0.238296,0.192660,0.879747,-0.006991,0.235202,0.129976,0.000000,-0.128513,0.305682,0.188782,0.968100,-0.152236,0.263361,0.138185,0.945047,-0.140593,0.304045,0.133397,0.903919,-0.143463,0.286592,0.162395,-0.149089,0.238114,0.192817,,,,-0.128443,0.305333,0.188773,-0.152215,0.263150,0.138007,-0.140401,0.303851,0.133387
87,1.450000,0.053734,0.925517,0.235297,-0.291833,-0.007091,0.236145,0.130058,0.000403,-0.143159,0.286056,0.162186,0.667485,-0.149392,0.239043,0.192656,0.932239,-0.007092,0.236146,0.130062,0.000000,-0.128849,0.306474,0.188567,0.908587,-0.152421,0.263918,0.138097,0.925764,-0.140892,0.304619,0.133181,0.934733,-0.143749,0.287248,0.162221,-0.149233,0.238885,0.192808,,,,-0.128768,0.306118,0.188564,-0.152392,0.263684,0.137917,-0.140702,0.304441,0.133183
88,1.466667,0.052726,0.926380,0.232976,-0.291140,-0.006912,0.236939,0.130331,0.000163,-0.143193,0.286577,0.161977,0.910306,-0.149347,0.239673,0.192631,0.946590,-0.006913,0.236940,0.130335,0.000000,-0.128997,0.307147,0.188300,0.961636,-0.152340,0.264311,0.137961,0.939710,-0.140923,0.305025,0.132898,0.973920,-0.143035,0.286262,0.161907,-0.149288,0.239820,0.192774,,,,-0.129085,0.307143,0.188426,-0.152478,0.264380,0.137776,-0.140914,0.305128,0.132884
89,1.483333,0.050469,0.926013,0.232604,-0.292999,-0.006949,0.238773,0.129529,0.000447,-0.143403,0.287667,0.161584,0.630782,-0.149231,0.240701,0.192208,0.886349,-0.006950,0.238775,0.129533,0.000000,-0.129245,0.308286,0.187890,0.964412,-0.152497,0.265377,0.137571,0.953221,-0.141306,0.306155,0.132518,0.910183,-0.143965,0.289030,0.161674,-0.149122,0.240261,0.192239,,,,-0.129171,0.308188,0.187818,-0.152527,0.265192,0.137581,-0.141057,0.305900,0.132483
