Format Version,1.23,Take Name,pinkhead_nziz_004,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-09 11.14.34.198 AM,Total Frames in Take,337,Total Exported Frames,337,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
292,4.866667,0.235250,-0.674502,-0.481465,-0.507834,0.034603,0.117088,0.024186,0.000205,-0.001178,0.212138,-0.084088,0.944850,-0.004082,0.167102,-0.117865,0.962436,0.034599,0.117088,0.024185,0.000000,-0.035637,0.211275,-0.072713,0.956312,0.031527,0.208289,-0.092560,0.960266,0.014706,0.236290,-0.065235,0.916662,,,,-0.001169,0.212190,-0.084302,-0.004086,0.166960,-0.117912,,,,-0.035787,0.211188,-0.072690,0.031402,0.208346,-0.092479,0.014974,0.236410,-0.065077
293,4.883333,0.235319,-0.674284,-0.480614,-0.508897,0.034329,0.116350,0.024485,0.000215,-0.001061,0.211405,-0.083913,0.944850,-0.003970,0.166357,-0.117674,0.962436,0.034325,0.116350,0.024484,0.000000,-0.035546,0.210607,-0.072610,0.956312,0.031655,0.207496,-0.092314,0.960266,0.014824,0.235540,-0.065039,0.916662,,,,-0.001055,0.211474,-0.084116,-0.003992,0.166194,-0.117716,,,,-0.035700,0.210508,-0.072609,0.031540,0.207585,-0.092234,0.015109,0.235644,-0.064873
294,4.900000,0.235077,-0.674143,-0.479801,-0.509962,0.034116,0.115460,0.024740,0.000224,-0.000885,0.210566,-0.083739,0.946266,-0.003831,0.165517,-0.117495,0.957378,0.034112,0.115460,0.024739,0.000000,-0.035391,0.209843,-0.072496,0.954326,0.031837,0.206587,-0.092083,0.958580,0.015018,0.234672,-0.064843,0.913669,,,,-0.000896,0.210633,-0.083932,-0.003837,0.165349,-0.117544,,,,-0.035553,0.209741,-0.072504,0.031697,0.206668,-0.092011,0.015336,0.234794,-0.064666
295,4.916667,0.234855,-0.674036,-0.478458,-0.511465,0.033814,0.114473,0.025131,0.000222,-0.000619,0.209601,-0.083510,0.948826,-0.003617,0.164535,-0.117240,0.956236,0.033810,0.114473,0.025129,0.000000,-0.035156,0.208992,-0.072355,0.952189,0.032112,0.205515,-0.091768,0.955663,0.015310,0.233672,-0.064592,0.904001,,,,-0.000636,0.209665,-0.083677,-0.003611,0.164372,-0.117293,,,,-0.035318,0.208890,-0.072371,0.031959,0.205582,-0.091706,0.015637,0.233808,-0.064418
296,4.933333,0.235246,-0.673785,-0.477741,-0.512286,0.033581,0.113516,0.025505,0.000218,-0.000544,0.208594,-0.083277,0.955227,-0.003511,0.163506,-0.116979,0.957122,0.033577,0.113516,0.025504,0.000000,-0.035104,0.208024,-0.072194,0.951900,0.032201,0.204474,-0.091464,0.955519,0.015366,0.232666,-0.064344,0.901383,,,,-0.000533,0.208652,-0.083454,-0.003502,0.163346,-0.117029,,,,-0.035269,0.207940,-0.072194,0.032047,0.204544,-0.091403,0.015664,0.232780,-0.064177
297,4.950000,0.236097,-0.673464,-0.477400,-0.512635,0.033349,0.112672,0.025823,0.000218,-0.000641,0.207635,-0.083101,0.946674,-0.003520,0.162516,-0.116770,0.954845,0.033346,0.112672,0.025822,0.000000,-0.035220,0.207053,-0.072078,0.958283,0.032121,0.203527,-0.091226,0.958030,0.015221,0.231733,-0.064161,0.912729,,,,-0.000652,0.207677,-0.083310,-0.003514,0.162345,-0.116827,,,,-0.035373,0.206989,-0.072057,0.031995,0.203611,-0.091154,0.015505,0.231841,-0.063989
298,4.966667,0.236694,-0.673159,-0.476769,-0.513347,0.033077,0.111742,0.026124,0.000214,-0.000644,0.206627,-0.082953,0.951331,-0.003468,0.161481,-0.116589,0.961149,0.033073,0.111742,0.026122,0.000000,-0.035247,0.206068,-0.072003,0.953320,0.032134,0.202501,-0.091004,0.958490,0.015187,0.230735,-0.063998,0.912763,,,,-0.000644,0.206665,-0.083144,-0.003464,0.161333,-0.116636,,,,-0.035416,0.205988,-0.071993,0.032007,0.202580,-0.090932,0.015480,0.230844,-0.063843
299,4.983333,0.236885,-0.672500,-0.475990,-0.514843,0.032639,0.110768,0.026515,0.000202,-0.000571,0.205718,-0.082661,0.953792,-0.003361,0.160580,-0.116311,0.964120,0.032635,0.110768,0.026514,0.000000,-0.035210,0.205215,-0.071824,0.954226,0.032226,0.201538,-0.090606,0.959125,0.015238,0.229798,-0.063653,0.906071,,,,-0.000597,0.205766,-0.082838,-0.003373,0.160442,-0.116348,,,,-0.035354,0.205104,-0.071845,0.032096,0.201609,-0.090536,0.015549,0.229929,-0.063488
300,5.000000,0.237623,-0.671388,-0.476738,-0.515262,0.032367,0.110025,0.026873,0.000207,-0.000798,0.205077,-0.082228,0.953314,-0.003433,0.159984,-0.115952,0.959920,0.032364,0.110025,0.026872,0.000000,-0.035458,0.204492,-0.071463,0.956502,0.032023,0.200971,-0.090112,0.960164,0.014927,0.229158,-0.063152,0.909608,,,,-0.000808,0.205126,-0.082408,-0.003436,0.159831,-0.115998,,,,-0.035606,0.204401,-0.071470,0.031893,0.201040,-0.090051,0.015219,0.229283,-0.062979
301,5.016667,0.238183,-0.670182,-0.478313,-0.515114,0.032200,0.109413,0.027073,0.000209,-0.001169,0.204647,-0.081808,0.953314,-0.003637,0.159635,-0.115651,0.959920,0.032196,0.109413,0.027071,0.000000,-0.035836,0.203927,-0.071073,0.956502,0.031671,0.200663,-0.089675,0.960164,0.014465,0.228726,-0.062655,0.909608,,,,-0.001189,0.204683,-0.081974,-0.003648,0.159478,-0.115712,,,,-0.035970,0.203836,-0.071082,0.031546,0.200733,-0.089603,0.014754,0.228867,-0.062489
302,5.033333,0.238458,-0.669164,-0.478920,-0.515745,0.031897,0.108829,0.027319,0.000196,-0.001352,0.204231,-0.081451,0.957117,-0.003717,0.159278,-0.115380,0.957820,0.031893,0.108829,0.027318,0.000000,-0.036038,0.203461,-0.070782,0.959576,0.031506,0.200290,-0.089264,0.959947,0.014226,0.228289,-0.062226,0.909687,,,,-0.001369,0.204270,-0.081621,-0.003721,0.159140,-0.115408,,,,-0.036192,0.203369,-0.070805,0.031382,0.200374,-0.089211,0.014524,0.228396,-0.062058
303,5.050000,0.238433,-0.668636,-0.478736,-0.516611,0.031639,0.108246,0.027585,0.000197,-0.001340,0.203750,-0.081177,0.956116,-0.003682,0.158823,-0.115141,0.964719,0.031636,0.108246,0.027584,0.000000,-0.036047,0.203001,-0.070570,0.954910,0.031528,0.199788,-0.088934,0.960147,0.014222,0.227783,-0.061907,0.910287,,,,-0.001374,0.203798,-0.081333,-0.003681,0.158673,-0.115194,,,,-0.036185,0.202912,-0.070584,0.031408,0.199849,-0.088881,0.014512,0.227913,-0.061739
304,5.066667,0.238630,-0.668095,-0.478613,-0.517333,0.031468,0.107620,0.027793,0.000201,-0.001291,0.203187,-0.080980,0.955078,-0.003586,0.158277,-0.114971,0.960165,0.031464,0.107620,0.027792,0.000000,-0.036016,0.202443,-0.070435,0.958443,0.031590,0.199219,-0.088681,0.960565,0.014245,0.227205,-0.061671,0.909560,,,,-0.001324,0.203219,-0.081154,-0.003587,0.158123,-0.115010,,,,-0.036162,0.202365,-0.070451,0.031474,0.199312,-0.088628,0.014542,0.227312,-0.061495
305,5.083333,0.238548,-0.667657,-0.477846,-0.518644,0.031165,0.106914,0.028043,0.000222,-0.001137,0.202557,-0.080801,0.954857,-0.003434,0.157655,-0.114802,0.957625,0.031161,0.106915,0.028042,0.000000,-0.035889,0.201879,-0.070343,0.952017,0.031755,0.198525,-0.088421,0.959279,0.014397,0.226543,-0.061451,0.898243,,,,-0.001177,0.202588,-0.080974,-0.003443,0.157497,-0.114863,,,,-0.036049,0.201774,-0.070361,0.031633,0.198602,-0.088347,0.014729,0.226698,-0.061273
306,5.100000,0.238876,-0.667130,-0.477568,-0.519428,0.030875,0.106230,0.028366,0.000206,-0.001171,0.201902,-0.080528,0.959750,-0.003415,0.157006,-0.114541,0.956078,0.030871,0.106230,0.028365,0.000000,-0.035945,0.201234,-0.070141,0.960445,0.031735,0.197860,-0.088081,0.960764,0.014332,0.225879,-0.061142,0.910969,,,,-0.001208,0.201937,-0.080680,-0.003422,0.156843,-0.114605,,,,-0.036081,0.201154,-0.070154,0.031622,0.197946,-0.088013,0.014624,0.226002,-0.060980
307,5.116667,0.239588,-0.666790,-0.478850,-0.518355,0.030826,0.105801,0.028524,0.000206,-0.001661,0.201446,-0.080262,0.958770,-0.003784,0.156570,-0.114309,0.961768,0.030823,0.105801,0.028523,0.000000,-0.036423,0.200650,-0.069841,0.953760,0.031251,0.197525,-0.087852,0.962989,0.013778,0.225462,-0.060873,0.911675,,,,-0.001682,0.201481,-0.080422,-0.003779,0.156425,-0.114358,,,,-0.036589,0.200569,-0.069847,0.031138,0.197600,-0.087794,0.014072,0.225578,-0.060716
308,5.133333,0.240374,-0.666716,-0.480403,-0.516646,0.030819,0.105566,0.028613,0.000205,-0.002321,0.201124,-0.080053,0.958770,-0.004324,0.156256,-0.114117,0.961768,0.030815,0.105566,0.028612,0.000000,-0.037055,0.200172,-0.069555,0.953760,0.030591,0.197349,-0.087717,0.962989,0.013057,0.225197,-0.060685,0.911675,,,,-0.002342,0.201169,-0.080202,-0.004332,0.156098,-0.114179,,,,-0.037199,0.200084,-0.069567,0.030480,0.197423,-0.087651,0.013340,0.225322,-0.060528
309,5.150000,0.240921,-0.666725,-0.481395,-0.515455,0.030812,0.105430,0.028724,0.000192,-0.002773,0.200911,-0.079873,0.960743,-0.004699,0.156043,-0.113943,0.957596,0.030809,0.105430,0.028723,0.000000,-0.037488,0.199856,-0.069322,0.957828,0.030138,0.197232,-0.087589,0.962646,0.012565,0.225024,-0.060526,0.913067,,,,-0.002795,0.200951,-0.080028,-0.004682,0.155906,-0.113986,,,,-0.037635,0.199778,-0.069331,0.030004,0.197295,-0.087539,0.012851,0.225136,-0.060370
310,5.166667,0.241279,-0.666393,-0.482618,-0.514573,0.030788,0.105396,0.028732,0.000209,-0.003176,0.200909,-0.079718,0.959657,-0.005016,0.156076,-0.113837,0.963784,0.030784,0.105396,0.028731,0.000000,-0.037877,0.199747,-0.069131,0.958283,0.029736,0.197330,-0.087473,0.960904,0.012116,0.225043,-0.060359,0.913817,,,,-0.003211,0.200951,-0.079899,-0.005012,0.155927,-0.113881,,,,-0.038034,0.199651,-0.069144,0.029607,0.197408,-0.087408,0.012432,0.225167,-0.060187
311,5.183333,0.241366,-0.665661,-0.484113,-0.514074,0.030784,0.105416,0.028698,0.000201,-0.003478,0.201101,-0.079507,0.952792,-0.005225,0.156344,-0.113732,0.961176,0.030780,0.105416,0.028697,0.000000,-0.038170,0.199828,-0.068904,0.954029,0.029439,0.197623,-0.087289,0.958844,0.011765,0.225227,-0.060099,0.904876,,,,-0.003506,0.201143,-0.079669,-0.005221,0.156198,-0.113785,,,,-0.038310,0.199742,-0.068911,0.029313,0.197696,-0.087217,0.012056,0.225343,-0.059949
312,5.200000,0.241031,-0.664845,-0.485788,-0.513707,0.030853,0.105453,0.028663,0.000201,-0.003687,0.201413,-0.079210,0.956043,-0.005371,0.156762,-0.113575,0.959797,0.030849,0.105453,0.028662,0.000000,-0.038368,0.200035,-0.068583,0.959513,0.029231,0.198026,-0.087028,0.962605,0.011522,0.225507,-0.059737,0.915143,,,,-0.003717,0.201445,-0.079380,-0.005355,0.156613,-0.113634,,,,-0.038515,0.199967,-0.068574,0.029113,0.198093,-0.086964,0.011800,0.225624,-0.059581
313,5.216667,0.240691,-0.663724,-0.487363,-0.513825,0.030824,0.105478,0.028667,0.000203,-0.003846,0.201769,-0.078868,0.948954,-0.005451,0.157239,-0.113394,0.960326,0.030820,0.105478,0.028666,0.000000,-0.038527,0.200298,-0.068255,0.958216,0.029079,0.198463,-0.086691,0.959501,0.011320,0.225818,-0.059306,0.908543,,,,-0.003896,0.201808,-0.079063,-0.005424,0.157091,-0.113445,,,,-0.038677,0.200225,-0.068244,0.028948,0.198530,-0.086625,0.011624,0.225933,-0.059138
314,5.233333,0.240412,-0.662905,-0.488874,-0.513577,0.030868,0.105510,0.028681,0.000192,-0.004029,0.202057,-0.078551,0.957076,-0.005570,0.157627,-0.113209,0.962165,0.030865,0.105510,0.028680,0.000000,-0.038702,0.200491,-0.067925,0.959031,0.028898,0.198833,-0.086400,0.963817,0.011103,0.226075,-0.058925,0.917416,,,,-0.004067,0.202101,-0.078713,-0.005556,0.157483,-0.113254,,,,-0.038850,0.200420,-0.067926,0.028790,0.198911,-0.086343,0.011382,0.226168,-0.058774
315,5.250000,0.240305,-0.662524,-0.489985,-0.513060,0.030913,0.105622,0.028683,0.000205,-0.004248,0.202293,-0.078352,0.956985,-0.005746,0.157920,-0.113083,0.957084,0.030909,0.105622,0.028682,0.000000,-0.038908,0.200651,-0.067696,0.960472,0.028677,0.199139,-0.086237,0.960597,0.010863,0.226303,-0.058698,0.914464,,,,-0.004284,0.202330,-0.078516,-0.005735,0.157762,-0.113150,,,,-0.039050,0.200581,-0.067691,0.028560,0.199215,-0.086164,0.011147,0.226417,-0.058545
316,5.266667,0.240120,-0.662293,-0.490551,-0.512904,0.030887,0.105631,0.028708,0.000207,-0.004377,0.202397,-0.078206,0.956985,-0.005863,0.158061,-0.112985,0.957084,0.030883,0.105631,0.028707,0.000000,-0.039032,0.200723,-0.067537,0.960472,0.028547,0.199271,-0.086108,0.960597,0.010727,0.226395,-0.058533,0.914464,,,,-0.004397,0.202429,-0.078375,-0.005848,0.157910,-0.113040,,,,-0.039188,0.200647,-0.067540,0.028417,0.199340,-0.086053,0.011018,0.226520,-0.058361
317,5.283333,0.240247,-0.662079,-0.491130,-0.512567,0.030880,0.105623,0.028678,0.000205,-0.004540,0.202420,-0.078156,0.956622,-0.005986,0.158105,-0.112966,0.959728,0.030876,0.105623,0.028677,0.000000,-0.039189,0.200697,-0.067476,0.956757,0.028384,0.199338,-0.086073,0.960766,0.010543,0.226422,-0.058472,0.909958,,,,-0.004582,0.202459,-0.078335,-0.005974,0.157960,-0.113018,,,,-0.039337,0.200606,-0.067481,0.028255,0.199402,-0.086006,0.010849,0.226555,-0.058302
318,5.300000,0.239971,-0.662358,-0.491358,-0.512116,0.030919,0.105609,0.028647,0.000208,-0.004653,0.202410,-0.078134,0.953028,-0.006136,0.158099,-0.112945,0.961252,0.030915,0.105609,0.028646,0.000000,-0.039288,0.200680,-0.067410,0.956591,0.028262,0.199335,-0.086093,0.960257,0.010450,0.226413,-0.058466,0.906336,,,,-0.004714,0.202434,-0.078332,-0.006101,0.157935,-0.113028,,,,-0.039375,0.200632,-0.067383,0.028102,0.199385,-0.086012,0.010722,0.226550,-0.058294
319,5.316667,0.240059,-0.662264,-0.491605,-0.511959,0.030849,0.105617,0.028655,0.000215,-0.004794,0.202425,-0.078096,0.948868,-0.006256,0.158121,-0.112919,0.954647,0.030845,0.105617,0.028653,0.000000,-0.039426,0.200672,-0.067367,0.968776,0.028122,0.199371,-0.086060,0.951195,0.010299,0.226431,-0.058425,0.908163,,,,-0.004846,0.202454,-0.078291,-0.006217,0.157961,-0.112994,,,,-0.039535,0.200614,-0.067348,0.027951,0.199424,-0.085983,0.010593,0.226568,-0.058251
320,5.333333,0.240157,-0.661605,-0.492771,-0.511644,0.030884,0.105656,0.028645,0.000199,-0.004970,0.202601,-0.077910,0.953166,-0.006353,0.158363,-0.112818,0.954639,0.030880,0.105656,0.028644,0.000000,-0.039597,0.200760,-0.067178,0.973854,0.027950,0.199627,-0.085887,0.955292,0.010080,0.226599,-0.058195,0.923011,,,,-0.005014,0.202628,-0.078090,-0.006324,0.158202,-0.112896,,,,-0.039690,0.200723,-0.067149,0.027808,0.199697,-0.085804,0.010331,0.226701,-0.058049
321,5.350000,0.239839,-0.660576,-0.494417,-0.511535,0.030915,0.105672,0.028621,0.000195,-0.005140,0.202918,-0.077591,0.954921,-0.006448,0.158799,-0.112652,0.953305,0.030911,0.105672,0.028620,0.000000,-0.039761,0.200976,-0.066858,0.972112,0.027784,0.200033,-0.085584,0.958057,0.009869,0.226876,-0.057796,0.928459,,,,-0.005183,0.202938,-0.077765,-0.006410,0.158640,-0.112743,,,,-0.039860,0.200954,-0.066811,0.027653,0.200095,-0.085498,0.010103,0.226975,-0.057665
322,5.366667,0.239625,-0.659462,-0.496011,-0.511529,0.030987,0.105705,0.028610,0.000210,-0.005236,0.203247,-0.077275,0.948154,-0.006455,0.159245,-0.112487,0.952946,0.030983,0.105705,0.028608,0.000000,-0.039855,0.201202,-0.066554,0.969636,0.027694,0.200451,-0.085273,0.955974,0.009725,0.227165,-0.057395,0.914824,,,,-0.005297,0.203269,-0.077472,-0.006423,0.159082,-0.112575,,,,-0.039961,0.201154,-0.066519,0.027556,0.200511,-0.085181,0.009998,0.227293,-0.057237
323,5.383333,0.239191,-0.658627,-0.497008,-0.511841,0.031004,0.105729,0.028601,0.000196,-0.005234,0.203541,-0.077028,0.948154,-0.006417,0.159635,-0.112361,0.952946,0.031000,0.105729,0.028600,0.000000,-0.039856,0.201448,-0.066326,0.969636,0.027701,0.200785,-0.085023,0.955974,0.009707,0.227412,-0.057079,0.914824,,,,-0.005302,0.203571,-0.077216,-0.006386,0.159482,-0.112441,,,,-0.039949,0.201398,-0.066297,0.027567,0.200843,-0.084932,0.009972,0.227526,-0.056931
324,5.400000,0.238815,-0.657516,-0.498204,-0.512282,0.031037,0.105709,0.028544,0.000184,-0.005200,0.203837,-0.076793,0.949613,-0.006319,0.160046,-0.112270,0.956250,0.031033,0.105709,0.028543,0.000000,-0.039828,0.201680,-0.066124,0.972469,0.027744,0.201134,-0.084770,0.957116,0.009706,0.227654,-0.056753,0.918960,,,,-0.005250,0.203872,-0.076969,-0.006289,0.159886,-0.112353,,,,-0.039897,0.201654,-0.066086,0.027614,0.201197,-0.084685,0.009926,0.227741,-0.056616
325,5.416667,0.238488,-0.656431,-0.499192,-0.512863,0.031017,0.105720,0.028533,0.000194,-0.005157,0.204143,-0.076549,0.953201,-0.006215,0.160458,-0.112159,0.954443,0.031013,0.105720,0.028531,0.000000,-0.039796,0.201937,-0.065924,0.979329,0.027796,0.201481,-0.084499,0.958245,0.009715,0.227909,-0.056422,0.931804,,,,-0.005227,0.204178,-0.076715,-0.006190,0.160298,-0.112251,,,,-0.039884,0.201891,-0.065895,0.027676,0.201541,-0.084406,0.009966,0.228019,-0.056286
326,5.433333,0.237988,-0.655644,-0.499708,-0.513600,0.030816,0.105719,0.028582,0.000196,-0.005202,0.204404,-0.076308,0.954252,-0.006245,0.160803,-0.112020,0.953282,0.030813,0.105719,0.028581,0.000000,-0.039853,0.202190,-0.065724,0.974190,0.027758,0.201745,-0.084230,0.959289,0.009661,0.228116,-0.056110,0.923364,,,,-0.005243,0.204452,-0.076485,-0.006156,0.160696,-0.112114,,,,-0.039915,0.202142,-0.065665,0.027531,0.201705,-0.084138,0.009903,0.228262,-0.055990
327,5.450000,0.237762,-0.655023,-0.500584,-0.513644,0.030858,0.105749,0.028574,0.000211,-0.005239,0.204615,-0.076117,0.950790,-0.006243,0.161085,-0.111918,0.956574,0.030854,0.105749,0.028573,0.000000,-0.039889,0.202350,-0.065540,0.976147,0.027723,0.202000,-0.084043,0.934922,0.009602,0.228299,-0.055871,0.913396,,,,-0.005286,0.204648,-0.076306,-0.006172,0.160959,-0.112014,,,,-0.039954,0.202294,-0.065500,0.027486,0.201997,-0.083936,0.009880,0.228452,-0.055734
328,5.466667,0.237633,-0.654408,-0.501312,-0.513776,0.030832,0.105774,0.028582,0.000211,-0.005304,0.204798,-0.075946,0.950403,-0.006263,0.161330,-0.111824,0.952022,0.030829,0.105774,0.028581,0.000000,-0.039955,0.202489,-0.065384,0.978158,0.027664,0.202221,-0.083866,0.938161,0.009514,0.228456,-0.055654,0.915166,,,,-0.005357,0.204849,-0.076131,-0.006192,0.161185,-0.111927,,,,-0.040013,0.202439,-0.065343,0.027436,0.202220,-0.083769,0.009782,0.228602,-0.055505
329,5.483333,0.237543,-0.653727,-0.502093,-0.513923,0.030828,0.105808,0.028605,0.000213,-0.005348,0.204996,-0.075754,0.954057,-0.006255,0.161594,-0.111713,0.953316,0.030824,0.105808,0.028604,0.000000,-0.040002,0.202637,-0.065211,0.979267,0.027624,0.202462,-0.083664,0.935608,0.009440,0.228629,-0.055411,0.915785,,,,-0.005381,0.205055,-0.075925,-0.006193,0.161448,-0.111810,,,,-0.040057,0.202580,-0.065187,0.027384,0.202466,-0.083573,0.009705,0.228770,-0.055259
330,5.500000,0.237260,-0.652830,-0.503131,-0.514180,0.030818,0.105769,0.028559,0.000191,-0.005394,0.205205,-0.075552,0.954522,-0.006246,0.161899,-0.111627,0.965139,0.030814,0.105769,0.028558,0.000000,-0.040051,0.202787,-0.065032,0.977562,0.027585,0.202720,-0.083453,0.937928,0.009364,0.228796,-0.055139,0.918655,,,,-0.005439,0.205254,-0.075721,-0.006166,0.161801,-0.111687,,,,-0.040112,0.202725,-0.065013,0.027347,0.202701,-0.083384,0.009628,0.228926,-0.054999
331,5.516667,0.236970,-0.652235,-0.503868,-0.514346,0.030814,0.105742,0.028515,0.000200,-0.005428,0.205361,-0.075410,0.954522,-0.006252,0.162125,-0.111570,0.965139,0.030810,0.105742,0.028514,0.000000,-0.040085,0.202906,-0.064902,0.977562,0.027553,0.202908,-0.083310,0.937928,0.009314,0.228920,-0.054948,0.918655,,,,-0.005484,0.205401,-0.075585,-0.006187,0.162005,-0.111648,,,,-0.040148,0.202840,-0.064885,0.027322,0.202911,-0.083219,0.009599,0.229063,-0.054804
332,5.533333,0.237086,-0.651774,-0.504427,-0.514330,0.030836,0.105792,0.028516,0.000196,-0.005470,0.205487,-0.075314,0.953080,-0.006241,0.162289,-0.111520,0.960778,0.030832,0.105792,0.028515,0.000000,-0.040128,0.202988,-0.064819,0.976820,0.027516,0.203075,-0.083206,0.937902,0.009243,0.229039,-0.054823,0.912689,,,,-0.005505,0.205539,-0.075483,-0.006179,0.162165,-0.111606,,,,-0.040179,0.202931,-0.064791,0.027286,0.203074,-0.083110,0.009498,0.229169,-0.054691
333,5.550000,0.237018,-0.651323,-0.505153,-0.514220,0.030907,0.105840,0.028505,0.000195,-0.005507,0.205647,-0.075180,0.955004,-0.006239,0.162499,-0.111447,0.959157,0.030903,0.105840,0.028504,0.000000,-0.040162,0.203099,-0.064685,0.979598,0.027481,0.203278,-0.083079,0.937679,0.009185,0.229183,-0.054657,0.921367,,,,-0.005543,0.205705,-0.075348,-0.006172,0.162371,-0.111544,,,,-0.040205,0.203046,-0.064648,0.027252,0.203260,-0.082986,0.009426,0.229323,-0.054520
334,5.566667,0.237059,-0.650564,-0.506020,-0.514309,0.030925,0.105874,0.028502,0.000202,-0.005555,0.205833,-0.075013,0.956521,-0.006216,0.162753,-0.111361,0.957205,0.030921,0.105874,0.028501,0.000000,-0.040212,0.203223,-0.064541,0.976298,0.027440,0.203519,-0.082898,0.937764,0.009098,0.229348,-0.054437,0.919882,,,,-0.005587,0.205878,-0.075177,-0.006143,0.162633,-0.111460,,,,-0.040279,0.203168,-0.064501,0.027210,0.203503,-0.082803,0.009353,0.229494,-0.054309
335,5.583333,0.236853,-0.649886,-0.506960,-0.514335,0.030941,0.105870,0.028486,0.000209,-0.005631,0.206013,-0.074819,0.949662,-0.006246,0.163011,-0.111259,0.956307,0.030937,0.105870,0.028484,0.000000,-0.040286,0.203347,-0.064355,0.972336,0.027367,0.203749,-0.082707,0.938750,0.008997,0.229500,-0.054192,0.912648,,,,-0.005685,0.206066,-0.075005,-0.006175,0.162885,-0.111358,,,,-0.040363,0.203278,-0.064314,0.027146,0.203736,-0.082601,0.009278,0.229654,-0.054053
336,5.600000,0.236701,-0.649324,-0.507682,-0.514402,0.030906,0.105880,0.028479,0.000203,-0.005723,0.206171,-0.074661,0.952731,-0.006300,0.163230,-0.111175,0.956955,0.030902,0.105880,0.028478,0.000000,-0.040378,0.203461,-0.064208,0.975313,0.027278,0.203945,-0.082548,0.939403,0.008884,0.229633,-0.053992,0.911942,,,,-0.005785,0.206214,-0.074835,-0.006226,0.163108,-0.111272,,,,-0.040446,0.203397,-0.064175,0.027055,0.203927,-0.082454,0.009162,0.229794,-0.053848
