Format Version,1.23,Take Name,pinkhead_ear2ear_006,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-09 11.15.01.001 AM,Total Frames in Take,410,Total Exported Frames,410,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
36,0.600000,-0.126437,-0.424352,0.887018,0.130910,-0.032861,0.110500,0.131811,0.001335,-0.179414,0.088464,0.140454,0.000000,-0.184492,0.144506,0.137137,0.000000,-0.032863,0.110501,0.131808,0.000000,-0.179985,0.081923,0.104754,0.858822,-0.174610,0.097325,0.172928,0.653147,-0.171859,0.058458,0.155739,0.618573,-0.125694,0.270020,0.195204,,,,,,,,,,,,,,,,,,,,,,-0.180048,0.082483,0.104788,-0.174725,0.097087,0.171566,-0.171647,0.057919,0.157150
37,0.616667,-0.124674,-0.425826,0.886713,0.129880,-0.032975,0.111859,0.131755,0.001462,-0.179431,0.089266,0.140591,0.000000,-0.184717,0.145299,0.137457,0.000000,-0.032977,0.111859,0.131752,0.000000,-0.180043,0.082832,0.104873,0.862953,-0.174601,0.098045,0.173084,0.603748,-0.171740,0.059241,0.155771,0.607152,-0.126059,0.269887,0.195012,0.289858,0.487751,0.357576,,,,,,,,,,,,,,,,,,,-0.180104,0.083375,0.104917,-0.174733,0.097766,0.171530,-0.171521,0.058724,0.157239
38,0.633333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.126472,0.269773,0.194769,,,,,,,,,,,,,,,,,,,,,,-0.180338,0.083929,0.104879,-0.174731,0.098587,0.171491,-0.171685,0.059430,0.157207
39,0.650000,-0.122523,-0.421928,0.888732,0.130846,-0.033214,0.113402,0.130513,0.001442,-0.179620,0.090931,0.140427,0.000000,-0.184908,0.146940,0.136886,0.000000,-0.033216,0.113403,0.130510,0.000000,-0.180454,0.084218,0.104764,0.862953,-0.174587,0.099962,0.172820,0.603748,-0.171845,0.061023,0.155794,0.607152,-0.126878,0.269708,0.194428,,,,,,,,,,,,,,,,,,,,,,-0.180518,0.084760,0.104773,-0.174712,0.099643,0.171384,-0.171618,0.060562,0.157294
40,0.666667,-0.124372,-0.420100,0.888967,0.133362,-0.033188,0.113463,0.130270,0.001393,-0.179741,0.091964,0.140164,0.000000,-0.184668,0.147994,0.136434,0.000000,-0.033190,0.113463,0.130266,0.000000,-0.180596,0.085138,0.104523,0.863359,-0.174670,0.101070,0.172530,0.630949,-0.172168,0.062058,0.155635,0.603650,,,,,,,,,,,,,,,,,,,,,,,,,-0.180656,0.085691,0.104546,-0.174799,0.100782,0.171116,-0.171948,0.061567,0.157081
41,0.683333,-0.124810,-0.418843,0.889433,0.133796,-0.033208,0.114243,0.130055,0.001441,-0.179789,0.092965,0.140012,0.000000,-0.184641,0.148992,0.136134,0.000000,-0.033210,0.114243,0.130052,0.000000,-0.180654,0.086047,0.104389,0.860898,-0.174705,0.102150,0.172354,0.637829,-0.172255,0.063090,0.155561,0.614193,,,,,,,,,,,,,,,,,,,,,,,,,-0.180713,0.086593,0.104407,-0.174835,0.101815,0.170880,-0.172040,0.062647,0.157007
42,0.700000,-0.125551,-0.416839,0.890078,0.135065,-0.033290,0.114455,0.129688,0.001379,-0.179934,0.093688,0.139793,0.000000,-0.184608,0.149713,0.135694,0.000000,-0.033292,0.114456,0.129685,0.000000,-0.180837,0.086630,0.104198,0.860032,-0.174806,0.102985,0.172095,0.636941,-0.172489,0.063851,0.155458,0.625185,,,,,,,,,,,,,,,,,,,,,,,,,-0.180894,0.087186,0.104225,-0.174936,0.102687,0.170680,-0.172276,0.063376,0.156864
43,0.716667,-0.128919,-0.405973,0.895096,0.131789,-0.033425,0.114929,0.129178,0.001174,-0.180080,0.094173,0.139143,0.000000,-0.184826,0.150069,0.133610,0.925445,-0.033427,0.114929,0.129175,0.000000,-0.180811,0.086217,0.103735,0.551602,-0.175114,0.104291,0.171223,0.726916,-0.172659,0.064754,0.155590,0.697649,,,,,,,,,,,,,,,,,,,-0.184892,0.150053,0.133319,,,,-0.180902,0.087990,0.103987,-0.175073,0.103609,0.170372,-0.172556,0.064221,0.156671
44,0.733333,-0.131032,-0.404480,0.895407,0.132187,-0.033456,0.115154,0.129332,0.001238,-0.180196,0.094832,0.138928,0.000000,-0.184772,0.150722,0.133191,0.926168,-0.033458,0.115155,0.129328,0.000000,-0.180843,0.086758,0.103545,0.519132,-0.175298,0.105046,0.170989,0.711697,-0.172904,0.065449,0.155497,0.703574,,,,,,,,,,,,,,,,,,,-0.184838,0.150769,0.132907,,,,-0.180951,0.088662,0.103797,-0.175260,0.104273,0.170134,-0.172793,0.064930,0.156557
45,0.750000,-0.130668,-0.414098,0.890237,0.137576,-0.033383,0.115032,0.129868,0.001400,-0.180276,0.095697,0.139173,0.000000,-0.184398,0.151739,0.134724,0.000000,-0.033385,0.115032,0.129865,0.000000,-0.181025,0.088442,0.103615,0.860266,-0.175262,0.105133,0.171454,0.621805,-0.173209,0.065883,0.155056,0.628422,,,,,,,,,,,,,,,,,,,,,,,,,-0.181075,0.088997,0.103652,-0.175392,0.104825,0.169978,-0.173011,0.065412,0.156451
46,0.766667,-0.132688,-0.403961,0.895059,0.134459,-0.033502,0.115235,0.129224,0.001238,-0.180365,0.095745,0.138671,0.000000,-0.184619,0.151657,0.132902,0.000000,-0.033504,0.115235,0.129220,0.000000,-0.181019,0.087657,0.103291,0.860266,-0.175444,0.105946,0.170732,0.621805,-0.173257,0.066329,0.155261,0.628422,,,,,,,,,,,,,,,,,,,-0.184663,0.151720,0.132514,,,,-0.181159,0.089231,0.103561,-0.175465,0.105098,0.169860,-0.173059,0.065804,0.156442
47,0.783333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.181148,0.089625,0.103504,-0.175532,0.105410,0.169806,,,
48,0.800000,-0.132097,-0.409980,0.892081,0.136595,-0.033669,0.115642,0.128577,0.001269,-0.180578,0.096396,0.137810,0.000000,-0.184692,0.152394,0.132821,0.901104,-0.033671,0.115642,0.128574,0.000000,-0.181265,0.088803,0.102321,0.599361,-0.175620,0.106138,0.170008,0.695956,-0.173539,0.066734,0.153988,0.673200,,,,,,,,,,,,,,,,,,,-0.184714,0.152078,0.132318,,,,-0.181254,0.089842,0.103422,-0.175605,0.105724,0.169737,,,
49,0.816667,-0.133711,-0.409473,0.891788,0.138445,-0.033685,0.115443,0.128668,0.001218,-0.180698,0.096914,0.137722,0.000000,-0.184534,0.152928,0.132693,0.863079,-0.033687,0.115444,0.128665,0.000000,-0.181375,0.089303,0.102237,0.652778,-0.175734,0.106652,0.169920,0.859663,-0.173823,0.067229,0.153926,0.000000,,,,,,,,,,,,,,,,,,,-0.184571,0.152741,0.132180,,,,-0.181347,0.090178,0.103314,-0.175718,0.106178,0.169620,,,
50,0.833333,-0.134590,-0.409202,0.891883,0.137781,-0.033789,0.115895,0.128718,0.001263,-0.180811,0.097313,0.137494,0.000000,-0.184661,0.153320,0.132403,0.851589,-0.033791,0.115895,0.128715,0.000000,-0.181415,0.089666,0.102015,0.622892,-0.175917,0.107085,0.169693,0.876822,-0.173957,0.067646,0.153742,0.000000,,,,,,,,,,,,,,,,,,,-0.184681,0.152998,0.131905,,,,-0.181403,0.090703,0.103111,-0.175904,0.106675,0.169419,,,
51,0.850000,-0.136149,-0.408176,0.891997,0.138555,-0.033869,0.116038,0.128725,0.001268,-0.180961,0.097902,0.137270,0.000000,-0.184638,0.153909,0.132052,0.858809,-0.033871,0.116039,0.128721,0.000000,-0.181521,0.090181,0.101807,0.630767,-0.176097,0.107728,0.169457,0.863338,-0.174223,0.068250,0.153594,0.000000,,,,,,,,,,,,,,,,,,,-0.184671,0.153682,0.131536,,,,-0.181498,0.091141,0.102929,-0.176081,0.107265,0.169167,,,
52,0.866667,-0.141174,-0.406982,0.891560,0.139848,-0.033976,0.115886,0.129581,0.001139,-0.181250,0.098781,0.137043,0.000000,-0.184503,0.154797,0.131640,0.874514,-0.033978,0.115887,0.129577,0.000000,-0.181591,0.090964,0.101598,0.658493,-0.176566,0.108666,0.169239,0.864520,-0.174842,0.069131,0.153501,0.000000,,,,,,,,,,,,,,,,,,,-0.184514,0.154493,0.131241,,,,-0.181565,0.091816,0.102665,-0.176576,0.108319,0.168822,,,
53,0.883333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.181577,0.092684,0.102460,-0.176483,0.109001,0.168614,,,
54,0.900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.183420,0.089779,0.100843,-0.176822,0.109932,0.168252,,,
55,0.916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.182083,0.094133,0.101664,-0.177216,0.111150,0.168158,,,
56,0.933333,-0.148419,-0.400501,0.892583,0.144451,-0.034521,0.117335,0.129099,0.001096,-0.182093,0.102629,0.135727,0.000000,-0.184429,0.158613,0.129570,0.874514,-0.034523,0.117335,0.129095,0.000000,-0.182310,0.094351,0.100386,0.658493,-0.177479,0.112863,0.167824,0.864520,-0.176266,0.073102,0.152616,0.000000,,,,,,,,,,,,,,,,,,,-0.184456,0.158411,0.129110,,,,-0.182280,0.095131,0.101340,-0.177476,0.112426,0.167502,,,
57,0.950000,-0.151379,-0.397981,0.893035,0.145548,-0.034729,0.117710,0.129180,0.001120,-0.182395,0.103769,0.135362,0.000000,-0.184431,0.159730,0.128896,0.866036,-0.034731,0.117711,0.129176,0.000000,-0.182528,0.095302,0.100065,0.684320,-0.177844,0.114153,0.167419,0.868899,-0.176774,0.074305,0.152431,0.000000,,,,,,,,,,,,,,,,,,,-0.184458,0.159498,0.128413,,,,-0.182502,0.096138,0.101012,-0.177838,0.113711,0.167138,,,
58,0.966667,-0.153833,-0.394831,0.893865,0.146455,-0.034914,0.118176,0.129389,0.001010,-0.182654,0.104909,0.135295,0.000000,-0.184433,0.160833,0.128448,0.834336,-0.034916,0.118177,0.129386,0.000000,-0.182735,0.096205,0.100056,0.729631,-0.178137,0.115489,0.167293,0.888979,-0.177201,0.075537,0.152575,0.000000,,,,,,,,,,,,,,,,,,,-0.184464,0.160521,0.127864,,,,-0.182733,0.097061,0.100717,-0.178109,0.115046,0.167293,,,
59,0.983333,-0.156547,-0.387757,0.896676,0.145291,-0.035078,0.118651,0.129853,0.001052,-0.182853,0.105686,0.135551,0.000000,-0.184533,0.161496,0.127803,0.885438,-0.035080,0.118652,0.129850,0.000000,-0.182847,0.096419,0.100455,0.631561,-0.178411,0.116771,0.167388,0.785090,-0.177491,0.076587,0.153314,0.716868,,,,,,,,,,,,,,,,,,,-0.184529,0.161408,0.127354,,,,-0.182993,0.097885,0.100406,-0.178466,0.116040,0.166939,-0.177309,0.076285,0.154390
60,1.000000,-0.158259,-0.385918,0.896914,0.146856,-0.035215,0.118863,0.129758,0.001064,-0.183055,0.106603,0.135315,0.000000,-0.184467,0.162393,0.127371,0.878511,-0.035217,0.118863,0.129755,0.000000,-0.183050,0.097214,0.100252,0.662419,-0.178602,0.117779,0.167119,0.761409,-0.177851,0.077542,0.153187,0.707488,,,,,,,,,,,,,,,,,,,-0.184421,0.162316,0.126893,,,,-0.183244,0.098549,0.100185,-0.178743,0.116945,0.166675,-0.177571,0.077336,0.154304
61,1.016667,-0.157958,-0.379676,0.898412,0.154116,-0.036031,0.116523,0.127882,0.001212,-0.183979,0.106444,0.134799,0.000000,-0.184661,0.162167,0.126309,0.878511,-0.036033,0.116523,0.127878,0.000000,-0.184406,0.096709,0.099833,0.662419,-0.179096,0.117869,0.166451,0.761409,-0.179038,0.077490,0.152917,0.707488,,,,,,,,,,,,,,,,,,,-0.184362,0.163142,0.126593,,,,-0.184924,0.095887,0.098937,-0.179669,0.117312,0.166056,-0.178025,0.077941,0.154136
62,1.033333,-0.162822,-0.374733,0.902047,0.139195,-0.035960,0.119998,0.130220,0.001301,-0.183742,0.106668,0.134774,0.000000,-0.185529,0.162202,0.125268,0.735284,-0.035962,0.119998,0.130217,0.000000,-0.183335,0.096310,0.099987,0.669474,-0.179675,0.118758,0.166294,0.777155,-0.178470,0.078158,0.153494,0.588091,,,,,,,,,,,,,,,,,,,-0.185516,0.162312,0.125500,,,,-0.183677,0.099729,0.099780,-0.179709,0.118243,0.165543,-0.178450,0.078489,0.153955
63,1.050000,-0.158496,-0.376754,0.899191,0.156176,-0.036504,0.116943,0.127130,0.001043,-0.184486,0.107612,0.134358,0.000000,-0.184916,0.163290,0.125570,0.935721,-0.036506,0.116943,0.127126,0.000000,-0.185021,0.097691,0.099445,0.139440,-0.179492,0.119182,0.165940,0.772240,-0.179652,0.078731,0.152623,0.858089,,,,,,,,,,,,,,,,,,,-0.184628,0.164140,0.126024,,,,-0.185458,0.096911,0.098557,-0.180010,0.118786,0.165356,-0.178851,0.079052,0.153800
64,1.066667,-0.163539,-0.381502,0.897223,0.150674,-0.036310,0.119381,0.129673,0.001129,-0.184315,0.108975,0.134567,0.000000,-0.185003,0.164707,0.126144,0.884924,-0.036312,0.119381,0.129669,0.000000,-0.184247,0.099287,0.099585,0.564278,-0.179887,0.120366,0.166298,0.783346,-0.179558,0.080006,0.152711,0.736015,,,,,,,,,,,,,,,,,,,-0.185017,0.164729,0.125684,,,,-0.184356,0.101026,0.099616,-0.179924,0.119607,0.165881,-0.179424,0.079590,0.153673
65,1.083333,-0.156508,-0.367887,0.904358,0.149336,-0.037424,0.119636,0.126764,0.001093,-0.185256,0.108602,0.134628,0.000000,-0.186413,0.164070,0.124654,0.972426,-0.037426,0.119636,0.126761,0.000000,-0.185760,0.097930,0.099938,0.118425,-0.180324,0.120907,0.165941,0.886350,-0.180008,0.080181,0.153491,0.916263,,,,,,,,,,,,,,,,,,,-0.186421,0.164180,0.124653,,,,-0.185092,0.101355,0.099430,-0.180332,0.120499,0.165740,-0.180000,0.080445,0.153698
66,1.100000,-0.156062,-0.365703,0.905005,0.151238,-0.037935,0.119997,0.126197,0.001065,-0.185781,0.109525,0.134554,0.000000,-0.186769,0.164960,0.124378,0.973028,-0.037937,0.119997,0.126194,0.000000,-0.186430,0.098728,0.099905,0.134752,-0.180709,0.121928,0.165805,0.892128,-0.180577,0.081156,0.153506,0.930437,,,,,,,,,,,,,,,,,,,-0.186783,0.165065,0.124358,,,,-0.185742,0.102094,0.099491,-0.180718,0.121528,0.165644,-0.180573,0.081357,0.153698
67,1.116667,-0.163249,-0.376179,0.898950,0.154039,-0.037992,0.120929,0.128402,0.001143,-0.186039,0.111616,0.134170,0.000000,-0.186380,0.167268,0.125210,0.911099,-0.037994,0.120929,0.128398,0.000000,-0.186224,0.101591,0.099284,0.647548,-0.181364,0.123282,0.165765,0.676804,-0.181389,0.082791,0.152569,0.682731,,,,,,,,,,,,,,,,,,,-0.186300,0.167223,0.124867,,,,-0.186402,0.102976,0.099473,-0.181661,0.122421,0.164847,-0.181031,0.082417,0.153728
68,1.133333,-0.159077,-0.371298,0.901447,0.155647,-0.038349,0.122145,0.126905,0.001287,-0.186328,0.112977,0.134387,0.000000,-0.186739,0.168548,0.124940,0.911099,-0.038351,0.122146,0.126902,0.000000,-0.186903,0.102643,0.099595,0.647548,-0.181298,0.124918,0.165825,0.676804,-0.181491,0.084312,0.152988,0.682731,,,,,,,,,,,,,,,,,,,-0.186768,0.168220,0.124504,,,,-0.186961,0.103972,0.099420,,,,-0.181410,0.083548,0.153609
69,1.150000,-0.158551,-0.371124,0.901278,0.157566,-0.038508,0.122899,0.126068,0.001023,-0.186498,0.114196,0.133896,0.000000,-0.186754,0.169774,0.124482,0.863509,-0.038510,0.122900,0.126065,0.000000,-0.187187,0.103885,0.099100,0.664567,-0.181355,0.126103,0.165328,0.000000,-0.181707,0.085506,0.152469,0.752965,,,,,,,,,,,,,,,,,,,-0.186799,0.169796,0.123956,,,,-0.187225,0.105299,0.099201,-0.181383,0.125429,0.164950,-0.181595,0.085058,0.153388
70,1.166667,-0.157446,-0.358757,0.907481,0.151601,-0.038841,0.124629,0.124726,0.001193,-0.186713,0.114738,0.133326,0.000000,-0.187537,0.170021,0.122337,0.867824,-0.038843,0.124629,0.124722,0.000000,-0.187418,0.103435,0.098839,0.645609,-0.181582,0.127583,0.164388,0.806534,-0.181585,0.086635,0.152689,0.742855,,,,,,,,,,,,,,,,,,,-0.187524,0.170122,0.122523,,,,-0.187223,0.106733,0.098860,-0.181638,0.127161,0.163783,-0.181550,0.086828,0.153101
71,1.183333,-0.161583,-0.366237,0.902433,0.159300,-0.038114,0.125143,0.125501,0.001142,-0.186175,0.117489,0.133076,0.000000,-0.186045,0.172969,0.123102,0.946830,-0.038116,0.125143,0.125498,0.000000,-0.186854,0.106832,0.098383,0.174128,-0.181024,0.129678,0.164398,0.814881,-0.181615,0.088956,0.151947,0.885890,,,,,,,,,,,,,,,,,,,-0.185977,0.173088,0.122628,,,,-0.187016,0.108232,0.098682,-0.181298,0.128766,0.163727,-0.181295,0.088532,0.152880
72,1.200000,-0.157533,-0.361969,0.904452,0.161644,-0.037679,0.126383,0.123545,0.000943,-0.185661,0.119086,0.132807,0.000000,-0.185533,0.174493,0.122436,0.882638,-0.037681,0.126384,0.123542,0.000000,-0.186745,0.108184,0.098201,0.638649,-0.180141,0.131487,0.163983,0.827202,-0.180949,0.090679,0.151831,0.767713,,,,,,,,,,,,,,,,,,,-0.185606,0.174426,0.121978,,,,-0.186718,0.109625,0.098306,-0.180133,0.130914,0.163597,-0.180901,0.090233,0.152645
73,1.216667,-0.159414,-0.358799,0.905378,0.161683,-0.037246,0.127750,0.123551,0.001218,-0.185263,0.120831,0.132558,0.000000,-0.184994,0.176164,0.121800,0.857917,-0.037248,0.127750,0.123547,0.000000,-0.186299,0.109690,0.098027,0.678373,-0.179780,0.133439,0.163657,0.000000,-0.180650,0.092548,0.151789,0.759245,,,,,,,,,,,,,,,,,,,-0.185039,0.175883,0.121308,,,,-0.186320,0.110976,0.098028,,,,-0.180584,0.091745,0.152317
74,1.233333,-0.160374,-0.358698,0.905299,0.161398,-0.036899,0.128655,0.123191,0.001057,-0.184934,0.121776,0.131915,0.000000,-0.184632,0.177103,0.121129,0.911738,-0.036901,0.128655,0.123188,0.000000,-0.185906,0.110616,0.097389,0.668708,-0.179509,0.134398,0.163019,0.694167,-0.180365,0.093502,0.151171,0.726256,,,,,,,,,,,,,,,,,,,-0.184589,0.177122,0.120779,,,,-0.185990,0.111902,0.097695,-0.179757,0.133611,0.162116,-0.180106,0.093075,0.152145
75,1.250000,-0.158798,-0.356123,0.906027,0.164547,-0.036503,0.129047,0.122245,0.000948,-0.184515,0.122965,0.131907,0.000000,-0.183994,0.178250,0.120915,0.863160,-0.036505,0.129047,0.122241,0.000000,-0.185757,0.111684,0.097428,0.684514,-0.178832,0.135673,0.162930,0.816958,-0.179972,0.094738,0.151238,0.766838,,,,,,,,,,,,,,,,,,,-0.184067,0.178290,0.120374,,,,-0.185732,0.112936,0.097585,-0.178844,0.135035,0.162571,-0.179905,0.094298,0.152057
76,1.266667,-0.164596,-0.357710,0.904942,0.161347,-0.036552,0.129837,0.123830,0.001138,-0.184671,0.123480,0.131466,0.000000,-0.184101,0.178774,0.120522,0.863160,-0.036554,0.129837,0.123827,0.000000,-0.185422,0.112223,0.096966,0.684514,-0.179435,0.136175,0.162573,0.816958,-0.180341,0.095247,0.150837,0.766838,,,,,,,,,,,,,,,,,,,-0.184036,0.178807,0.120115,,,,-0.185582,0.113807,0.097206,-0.179678,0.135287,0.161909,-0.180064,0.094886,0.151738
77,1.283333,-0.164204,-0.356361,0.905146,0.163569,-0.036548,0.129921,0.123729,0.001138,-0.184669,0.124187,0.131791,0.000000,-0.183903,0.179460,0.120749,0.896619,-0.036550,0.129921,0.123726,0.000000,-0.185564,0.112874,0.097312,0.597481,-0.179294,0.136915,0.162861,0.716220,-0.180402,0.095971,0.151199,0.747675,,,,,,,,,,,,,,,,,,,-0.183821,0.179595,0.120275,,,,-0.185699,0.114161,0.097598,-0.179636,0.135914,0.162151,-0.180068,0.095593,0.152117
78,1.300000,-0.159703,-0.354461,0.906455,0.164898,-0.036540,0.130343,0.122872,0.001054,-0.184568,0.124542,0.132450,0.000000,-0.183948,0.179787,0.121265,0.874940,-0.036542,0.130343,0.122868,0.000000,-0.185806,0.113142,0.098010,0.668657,-0.178886,0.137349,0.163432,0.681716,-0.180087,0.096375,0.151883,0.738144,,,,,,,,,,,,,,,,,,,-0.183986,0.179769,0.120767,,,,-0.185837,0.114513,0.098013,-0.178956,0.136618,0.163002,-0.179936,0.096009,0.152955
79,1.316667,-0.158190,-0.355028,0.906373,0.165586,-0.036739,0.130386,0.122927,0.001051,-0.184739,0.124570,0.132942,0.000000,-0.184151,0.179835,0.121855,0.868248,-0.036741,0.130386,0.122924,0.000000,-0.186080,0.113233,0.098485,0.691881,-0.178963,0.137321,0.163930,0.778251,-0.180199,0.096368,0.152310,0.705856,,,,,,,,,,,,,,,,,,,-0.184181,0.179857,0.121329,,,,-0.186125,0.114465,0.098498,-0.179057,0.136554,0.163493,-0.180012,0.096022,0.153419
80,1.333333,-0.156809,-0.356202,0.906183,0.165420,-0.036842,0.130707,0.123128,0.001082,-0.184812,0.124629,0.133413,0.000000,-0.184334,0.179925,0.122473,0.869618,-0.036844,0.130708,0.123125,0.000000,-0.186203,0.113382,0.098929,0.664962,-0.178997,0.137307,0.164424,0.781246,-0.180191,0.096383,0.152697,0.695179,,,,,,,,,,,,,,,,,,,-0.184373,0.179947,0.121953,,,,-0.186238,0.114722,0.098960,-0.179076,0.136563,0.163969,-0.180016,0.095972,0.153832
81,1.350000,-0.155342,-0.355981,0.906565,0.165183,-0.037012,0.131148,0.123036,0.001067,-0.184944,0.124846,0.133719,0.000000,-0.184580,0.180140,0.122763,0.869226,-0.037014,0.131148,0.123032,0.000000,-0.186410,0.113588,0.099242,0.664685,-0.179065,0.137541,0.164711,0.783283,-0.180228,0.096612,0.152998,0.710371,,,,,,,,,,,,,,,,,,,-0.184625,0.180164,0.122242,,,,-0.186439,0.114928,0.099287,-0.179134,0.136797,0.164270,-0.180069,0.096211,0.154073
82,1.366667,-0.154809,-0.356486,0.906515,0.164872,-0.037243,0.131769,0.123037,0.001028,-0.185163,0.125296,0.133797,0.000000,-0.184865,0.180601,0.122898,0.887725,-0.037246,0.131770,0.123033,0.000000,-0.186636,0.114072,0.099309,0.562907,-0.179280,0.137965,0.164799,0.812738,-0.180405,0.097048,0.153044,0.785937,,,,,,,,,,,,,,,,,,,-0.184949,0.180621,0.122457,,,,-0.186556,0.115797,0.099581,-0.179277,0.137342,0.164383,-0.180372,0.096572,0.153755
83,1.383333,-0.153656,-0.365237,0.902482,0.168875,-0.037385,0.132493,0.123403,0.000972,-0.185327,0.126549,0.134157,0.000000,-0.184757,0.182062,0.124385,0.887725,-0.037387,0.132494,0.123399,0.000000,-0.186883,0.116037,0.099448,0.562907,-0.179356,0.138554,0.165404,0.812738,-0.180697,0.097891,0.152820,0.785937,,,,,,,,,,,,,,,,,,,,,,,,,-0.186879,0.116611,0.099495,-0.179473,0.138283,0.164381,-0.180587,0.097523,0.153776
84,1.400000,-0.151899,-0.363537,0.903575,0.168283,-0.037862,0.133833,0.122719,0.000916,-0.185751,0.127601,0.134034,0.000000,-0.185338,0.183081,0.124069,0.000000,-0.037864,0.133833,0.122716,0.000000,-0.187410,0.116965,0.099368,0.856018,-0.179693,0.139727,0.165218,0.733614,-0.180990,0.099018,0.152780,0.742651,,,,,,,,,,,,,,,,,,,,,,,,,-0.187415,0.117530,0.099346,-0.179799,0.139480,0.164313,-0.180873,0.098648,0.153752
85,1.416667,-0.151349,-0.363033,0.903756,0.168896,-0.038235,0.135136,0.122571,0.000922,-0.186109,0.129030,0.134136,0.000000,-0.185669,0.184503,0.124133,0.000000,-0.038237,0.135136,0.122568,0.000000,-0.187835,0.118373,0.099480,0.858655,-0.179990,0.141172,0.165302,0.764038,-0.181340,0.100456,0.152893,0.738266,,,,,,,,,,,,,,,,,,,,,,,,,-0.187825,0.118951,0.099578,-0.180114,0.140947,0.164266,-0.181231,0.100046,0.153786
86,1.433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.188399,0.120462,0.099445,,,,-0.181583,0.101879,0.153817
87,1.450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.188901,0.122380,0.099464,,,,-0.181799,0.104357,0.154234
88,1.466667,-0.151894,-0.353555,0.906835,0.171978,-0.039542,0.140190,0.121007,0.000895,-0.187394,0.135461,0.133469,0.000000,-0.186579,0.190733,0.122432,0.000000,-0.039544,0.140190,0.121004,0.000000,-0.189391,0.124174,0.099028,0.854607,-0.181010,0.148132,0.164371,0.744770,-0.182744,0.107204,0.152730,0.753766,,,,,,,,,,,,,,,,,,,,,,,,,-0.189378,0.124751,0.099099,-0.181136,0.147902,0.163384,-0.182634,0.106805,0.153624
89,1.483333,-0.153041,-0.348395,0.908392,0.173273,-0.039923,0.141945,0.120569,0.000924,-0.187779,0.137968,0.133237,0.000000,-0.186745,0.193118,0.121621,0.000000,-0.039925,0.141946,0.120566,0.000000,-0.189862,0.126330,0.098918,0.856372,-0.181309,0.150935,0.163997,0.736272,-0.183226,0.109894,0.152788,0.770633,,,,,,,,,,,,,,,,,,,,,,,,,-0.189844,0.126898,0.099004,-0.181440,0.150639,0.162993,-0.183122,0.109575,0.153641
90,1.500000,-0.153541,-0.349598,0.908828,0.168042,-0.040580,0.145751,0.121257,0.001329,-0.188451,0.140341,0.133209,0.000000,-0.187894,0.195500,0.121603,0.000000,-0.040582,0.145751,0.121253,0.000000,-0.190255,0.128688,0.098879,0.860980,-0.182255,0.153366,0.164001,0.561688,-0.183721,0.112310,0.152779,0.761746,,,,,,,,,,,,,,,,,,,,,,,,,-0.190234,0.129222,0.099034,-0.182458,0.152818,0.162348,-0.183609,0.112098,0.153701
91,1.516667,-0.155722,-0.341469,0.909642,0.178048,-0.040545,0.144917,0.120244,0.000908,-0.188422,0.142912,0.133134,0.000000,-0.186730,0.197891,0.120804,0.000000,-0.040547,0.144917,0.120241,0.000000,-0.190692,0.130859,0.098970,0.860980,-0.181753,0.156196,0.163716,0.561688,-0.184187,0.115040,0.153040,0.761746,,,,,,,,,,,,,,,,,,,,,,,,,-0.190659,0.131444,0.099108,-0.181898,0.155952,0.162635,-0.184088,0.114642,0.153895
